Reaction,fc,pval,OVCAR3_A1AKO,OVCAR3_P,subSystem
BGAL3l,-0.5712361706060953,0,0.5900929425935523,2.1624384144833755,Sphingolipid metabolism
CRMte,-0.7086930251427207,0,26.501488258957675,155.44738730052114,Sphingolipid metabolism
DES21,-0.5690554129655161,0,1.607928084107535,5.854414558005146,Sphingolipid metabolism
GBA2e,-0.6504979316127135,0,26.69343060029298,126.05777183730602,Sphingolipid metabolism
GD3tg,-0.8387924384524996,0,7.450419070061855,84.98220628004074,"Transport, extracellular"
GD3tl,-0.9188893175561481,0,12.153770467415685,287.5298248673677,"Transport, extracellular"
GM1tl,-1,0,NA,4.270044242669269,"Transport, extracellular"
HEXA2l,-0.5712361706060953,0,0.5900929425935523,2.1624384144833755,Sphingolipid metabolism
HEXA3e,-0.669010586863306,0,16.480266039992635,83.10156580057144,Sphingolipid metabolism
NEU24,-0.7812278860666645,0,0.4753534309516137,3.8702957690781834,Sphingolipid metabolism
NEU31e,-0.73660312834332,0,6.664780441225855,43.941594640653996,Sphingolipid metabolism
NEU32e,-0.5047790522894913,0,1.2181308357609901,3.7014140316062636,Sphingolipid metabolism
NEU33e,0.9356254908026169,0,17.097685807132525,0.5686302115130886,Sphingolipid metabolism
NEU34e,0.9356254908026169,0,17.097685807132525,0.5686302115130886,Sphingolipid metabolism
NEU36e,0.9356254908026169,0,17.097685807132525,0.5686302115130886,Sphingolipid metabolism
NEU37e,-0.9569629099774694,0,1.324663025431204,60.23447235001922,Sphingolipid metabolism
NEU38n,-0.6426837274146694,0,0.5109161684556306,2.348825789328388,Sphingolipid metabolism
SMS21e,0.9209124615005875,0,109.39082472545057,4.503823695952382,Sphingolipid metabolism
SMSn,-0.4261911408167333,0,3.190902295192399,7.9309277153591395,Sphingolipid metabolism
SPHK11,-0.5690554129655161,0,1.607928084107535,5.854414558005146,Sphingolipid metabolism
SPHK21n,-0.8566416334331559,0,2.6140462509351265,33.85464844106622,Sphingolipid metabolism
SPHK22n,-0.9069025948823234,0,1.191126796807169,24.397702350505046,Sphingolipid metabolism
SPHMYLNtl2,-0.6215359043469587,0,1.114915052205573,4.776872649778588,"Transport, extracellular"
SPMD3n,-0.4261911408167333,0,3.190902295192399,7.9309277153591395,Sphingolipid metabolism
