Reaction,fc,pval,Ges1_A_D,Ges1_P_D,subSystem
ELAIDCPT2,0.8660449922897536,0,202.86089215369225,14.562474369501055,Fatty acid oxidation
ELAIDCRNt,1,-3.1371371371371373,NA,-111.27337942689695,Fatty acid oxidation
ESTRADIOLtr,1,-3.1402805611222444,563.9115139030456,NA,"Transport, endoplasmic reticular"
ESTRIOLGLCte,-0.4387162277375621,0,3.7716348385215097,9.667680619749095,"Transport, extracellular"
ESTRIOLGLCtr,0.43871622773357816,0,-3.7716348385215097,-9.667680619653703,"Transport, endoplasmic reticular"
ESTRONESt,-0.9912155137142148,0,-711.5772377761841,-3.139208409873321,"Transport, extracellular"
ESTRONEtr,-0.9669249704614983,0,-574.9232179912567,-9.667680619749095,"Transport, endoplasmic reticular"
ETOHtx,-0.7155277637527544,0,24.625871618339698,148.5078720692968,"Transport, peroxisomal"
EX_2hb[e],-0.7016553313217567,0,26.355398781644922,150.32212589749395,Exchange/demand reaction
EX_34dhoxpeg[e],0.9415732765247672,0,433.5448287525177,13.04643205070269,Exchange/demand reaction
EX_34dhphe[e],0.8019551099682509,0,-7.549078784182842,-68.68695823724829,Exchange/demand reaction
EX_35cgmp[e],-0.45437898213222816,0,3.6656535775561947,9.770975355402342,Exchange/demand reaction
EX_4mptnl[e],-0.5665894747470924,0,8.562220148175909,30.948680715062725,Exchange/demand reaction
EX_4pyrdx[e],1,-3.143430290872618,5.299350781106968,NA,Exchange/demand reaction
EX_5fthf[e],-0.7437556417586163,0,-477.5662556224823,-70.17821520354022,Exchange/demand reaction
EX_7dhf[e],0.5999786300623816,0,-5.22161477464774,-20.88506435332999,Exchange/demand reaction
EX_7thf[e],0.830285189721451,0,-22.04406896909848,-237.7337186372757,Exchange/demand reaction
EX_acngalacglcgal14acglcgalgluside_hs[e],-0.33272385343438693,0,2.1420963788134504,4.278323082719988,Exchange/demand reaction
EX_adrn[e],0.9153155606502461,0,8.544079393263996,0.3777709470144461,Exchange/demand reaction
EX_ala_B[e],0.7890826949605871,0,22.244798412107954,2.6224684557301456,Exchange/demand reaction
EX_amp[e],-1,-3.146586345381526,NA,45.090376057400576,Exchange/demand reaction
EX_andrstrn[e],0.8427442849811613,0,208.22379929549544,17.769357750300685,Exchange/demand reaction
EX_arach[e],-1,-3.149748743718593,-6.469182194775459,NA,Exchange/demand reaction
EX_bhb[e],-1,-3.152917505030181,NA,323.5811452624455,Exchange/demand reaction
EX_bilirub[e],0.5349174232915821,0,222.88941423180103,67.53586969496776,Exchange/demand reaction
EX_chtn[e],-1,-3.1560926485397784,-26.288404750027404,NA,Exchange/demand reaction
EX_clpnd[e],-0.42170492242711155,0,5.258779607236378,12.92840479456604,Exchange/demand reaction
EX_cspg_b[e],-0.4584645817100064,0,-7.790270089492272,-2.8925674468960465,Exchange/demand reaction
EX_dcsptn1[e],0.41009118062780464,0,-5.421357026307722,-12.958964976937958,Exchange/demand reaction
EX_dheas[e],-0.6022162978688146,0,-236.66711869095863,-58.75756149206161,Exchange/demand reaction
EX_dhf[e],-0.5999786300623816,0,5.22161477464774,20.88506435332999,Exchange/demand reaction
EX_elaid[e],-1,-3.159274193548387,NA,11.90864020251828,Exchange/demand reaction
EX_estriolglc[e],-0.4387162277375621,0,3.7716348385215097,9.667680619749095,Exchange/demand reaction
EX_estrones[e],-1,-3.1624621594349143,NA,3.139208409873321,Exchange/demand reaction
EX_fucacgalfucgalacglcgalgluside_hs[e],-1,-3.165656565656566,NA,5.139450429053372,Exchange/demand reaction
