Reaction,fc,pval
UGT1A10r,-3.8879602431386595,0
UMPK3n,1.4902015190064837,0
UMPK5n,-2.2652234339409807,0
UMPK7n,-0.8643645964622639,0
URIDK2m,-1.0590544363791,0
VALt4,0.9195191568382363,0
VALt5m,14.548260818910231,0
VALTAm,14.54826081892126,0
VALtec,-2.6620392903904513,0
XYLUR,-5.977985736153868,0
EX_dgmp[e],1.1160192252350445,0
EX_dgtp[e],-1.1160192252350445,0
EX_orot[e],39.13753575359027,0
r0021,2.6239927109400734,0
r0081,-9.885156392448442,0
r0245,-0.9431232338469279,0
r0249,-1.1110219867481155,0
r0317,-2.1174767773272203,0
r0410,1.1160192252350445,0
r0425,1.2843109737921554,0
r0434,2.6445912877408215,0
r0483,2.9752233007013276,0
r0552,-2.6016536315214345,0
r0629,-2.33778729525339,0
r0641,-1.3689461415894144,0
r0642,-0.9844590331486226,0
r0643,0.8959925797823817,0
r0686,-1.2465919802359526,0
r0688,1.8299062889281386,0
r0739,1.8299062889281386,0
r0797,1.1792479620546656,0
r0840,-1.1110219867481168,0
r0841,2.87735844352332,0
r0913,-1.618246748898428,0
r0917,-3.3555082214178564,0
r0960,0.9883520918704285,0
r0998,2.6445912877408215,0
r1050,-0.9465203370487578,0
r1078,0.8664690720492851,0
r1154,-1.0814828233247835,0
r1515,0.929632662222456,0
r1544,11.349548566096173,0
r1546,-0.8921234759343598,0
r1547,1.6979373439736987,0
r1548,3.5164326610396666,0
r1553,-15.909246865504954,0
r1556,17.3953530564794,0
r1557,1.1139468068080003,0
r1559,-1.3797796882753568,0
r1560,-3.3708866803657838,0
r1562,-0.9776900398457574,0
r1570,14.338613839583312,0
r1576,2.486073270894857,0
r1578,-26.552876566390285,0
r1579,2.0954233038331664,0
r1580,-6.2438481568774495,0
r1583,3.4573546347267845,0
r1584,-4.946035435604121,0
r1585,-1.9951209914525434,0
r1586,-1.0133452036424782,0
r1587,13.810444637078886,0
r1588,0.9018821645458884,0
r1589,2.4855081528162843,0
r1590,-2.6273975340856968,0
r1591,1.5847568280538817,0
r1592,-0.8451658854895195,0
r1594,-1.1672576548385127,0
r1595,-0.888506725913343,0
r1596,-0.9375704251769024,0
r1598,16.709640883606458,0
r1599,-2.7824799304973196,0
r1603,2.344125285730346,0
r1606,0.9983280451284953,0
r1607,-2.3404693175954434,0
r1608,3.101927472385856,0
r1611,0.9174286127662707,0
r1615,-1.541265850312332,0
r1617,0.9544677442445092,0
r1619,1.730283912951671,0
r1622,21.971063423157922,0
r1623,-14.647131089560757,0
r1624,6.002946890702666,0
r1625,1.0875164558875514,0
r1626,-1.00767563487682,0
r1627,-1.0972468209957336,0
r1628,3.8644349638230353,0
r1631,3.471307376631511,0
r1632,-1.012725829973217,0
r1633,-0.9702200843926073,0
r1637,1.0440785661130867,0
r1639,-1.2172348932132133,0
r1640,-1.2486482302252133,0
r1641,-0.9359672441222521,0
r1644,2.274933361519182,0
r1645,1.8528660799196999,0
r1646,-1.018823739510788,0
r1647,-0.8885280027563908,0
r1648,-3.1408121048708155,0
r1651,-1.0880047240110446,0
r1652,22.61592811897806,0
r1654,1.6314104142945094,0
r1655,-1.0332742182084809,0
r1656,-4.748290448470452,0
r1658,3.944215056291255,0
r1659,-1.0855410250259572,0
r1669,-1.7347661426468688,0
r1670,1.412219783849687,0
r1671,1.2925012312039297,0
r1672,-0.9222445706878389,0
r1685,0.9331410273111971,0
r1687,-0.9207662657005666,0
r1706,0.9845083026579622,0
r1720,0.8220958211646799,0
r1733,0.8560759481529644,0
r1737,-0.979001372346153,0
r1739,-0.8866997056016476,0
r1740,0.8234952688755282,0
r1746,-0.8687740515510228,0
r1749,0.8981720674665135,0
r1753,0.8579818520541356,0
r1754,0.8642213655469961,0
r1759,0.845557357074307,0
r1769,0.9146466152994585,0
r1771,-0.8908897974091202,0
r1775,0.9690122169191326,0
r1779,-0.9589785023551476,0
r1782,0.9036289009086422,0
r1791,-0.9358784607765313,0
r1806,0.8698481621592652,0
r1807,-0.8521976306705137,0
r1820,-0.89569563964401,0
r1824,-0.8366747655641049,0
r1828,0.9172176012382571,0
