Reaction,fc,pval
r1580,-2.4554602094600075,0
r1581,15.43578847452183,0
r1588,-3.20081196173746,0
r1589,-1.4272757631994057,0
r1596,5.1498784850412305,0
r1598,-1.0316759091159426,0
r1599,1.280450818391994,0
r1600,10.342385333853903,0
r1603,1.3161604033870096,0
r1604,-3.1944767424288467,0
r1605,-9.49314605948634,0
r1606,1.0084419151814512,0
r1609,3.0200436267743402,0
r1611,2.8171209393236682,0
r1612,2.368051221999442,0
r1615,-3.7093550769614936,0
r1623,1.3336022551433921,0
r1624,1.8363381096306142,0
r1626,-1.0549501155939738,0
r1627,-1.919466101587026,0
r1629,1.25688994338008,0
r1631,1.0765937991673138,0
r1633,1.0233323373943108,0
r1636,-1.4714233232425118,0
r1640,3.3290646335065848,0
r1642,-1.2358447997195752,0
r1644,-1.1754815269841261,0
r1645,1.5862735139118436,0
r1646,1.0476003563271215,0
r1647,1.6834793855666792,0
r1650,1.413375464089683,0
r1653,1.191543871822144,0
r1654,1.3826499497068956,0
r1655,3.4963346188451516,0
r1659,-1.3400256017101209,0
r1660,-1.3276500624588414,0
r1668,-8.135615441788378,0
r1671,9.26384488336508,0
r1677,-0.8646166589293921,0
r1683,0.9234339564796639,0
r1684,-0.8318848345324373,0
r1690,-0.89267399838551,0
r1706,-0.8434266571948997,0
r1710,0.9237893416031923,0
r1720,-0.9338456647266371,0
r1722,-0.8535455344020164,0
r1725,-0.8886391477240637,0
r1731,0.8764148897201033,0
r1732,-0.9577789696514939,0
r1733,-0.882032588928826,0
r1747,-0.9266972844476927,0
r1753,-0.8826059975552095,0
r1754,0.8276959860469069,0
r1759,-0.899790728318821,0
r1764,0.952898660124936,0
r1768,-0.9407481075660412,0
r1775,-0.9825528039289956,0
r1780,-0.8391295422257931,0
r1782,-0.8579506533371419,0
r1787,-0.9688400049763551,0
r1799,0.8493339470141,0
r1806,0.8831382520150843,0
r1808,0.8943476006691962,0
r1832,0.9013613839032406,0
r1841,-0.8319716350561778,0
r1847,-0.8868566743526228,0
r1851,-0.8874900126520551,0
r1854,0.8441293862805113,0
r1857,0.9037662705459346,0
r1858,0.9916349024707974,0
r1861,0.9306464192075549,0
r1862,-0.8945606810004033,0
r1884,0.9706851494389893,0
r1910,-0.9771129467061712,0
