Reaction,fc,pval,MCF10A_KO,MCF10A_P,subSystem
sink_hdca[c],-95.49355369751078,0,-80.1323787333834,78.47149309568405,Exchange/demand reaction
ACACt2,4.0847200962005195,0,130.81642751209958,-215.6321796273255,"Transport, extracellular"
ASPTA,14.621187506822066,0,76.93070460413664,-88.22644582576015,Alanine and aspartate metabolism
BUTt2r,2.8494419604584738,0,240.87044871694053,-501.3495054992676,"Transport, extracellular"
DTMPK,-0.9277109425744028,0,4.540228893585171,121.07294287195205,Nucleotide interconversion
EX_gal[e],-0.8232294261294476,0,41.78771636762079,431.0026972475052,Exchange/demand reaction
EX_so4[e],1.3376125371161267,0,44.91973293604994,-311.0220129032135,Exchange/demand reaction
FUM,-1.675356283083944,0,-142.38572080645636,35.943284180912705,Citric acid cycle
GK1,-2.1629566102997964,0,-41.72871035864522,15.342821774046508,Nucleotide interconversion
L_LACt2r,10.1017488138318,0,274.5359596283227,-225.0778131268859,"Transport, extracellular"
MTHFD,-0.9698791435959564,0,2.0941132366711233,136.95327695572675,Folate metabolism
NDPK4,-0.8894694062302735,0,4.540228893585171,77.61311415357218,Nucleotide interconversion
NDPK5,1.1730789932281074,0,30.324480116174147,-380.7365035580754,Nucleotide interconversion
NDPK7,2.0576984637255658,0,74.21620485647246,-214.55148452598863,Nucleotide interconversion
NDPK9,-153.1303265170351,0,-23.21258666515022,23.517753783325713,Nucleotide interconversion
PGMT,1.3424783164623597,0,877.0165996795654,-128.2228170297034,Glycolysis/gluconeogenesis
PUNP6,-0.9297429478397246,0,12.282275933833729,337.355961258769,Purine catabolism
TPI,1.8664043218389101,0,359.52072634277346,-108.66935579214096,Glycolysis/gluconeogenesis
UAG4E,-1.4384949888195449,0,-7.79329486673472,43.3389456287411,Aminosugar metabolism
r0570,-1.0281403505421551,0,-12.198978889710135,879.2087108001709,Pentose phosphate pathway
EX_xyl_D[e],3.1584091401224277,0,654.8229323230744,-339.8837763823986,Exchange/demand reaction
LDH_L,1.3063945878600847,0,40.719680574900245,-306.51863517977,Glycolysis/gluconeogenesis
XYLt,-3.1584091401224277,0,-654.8229323230744,339.8837763823986,"Transport, extracellular"
GLNt4,-0.92329680615166565,0,17.89734104414467,448.76747814273836,"Transport, extracellular"
EX_phpyr[e],-1.3446098373878108,0,-24.277481604151077,165.1758482217595,Exchange/demand reaction
