GeneID	GES_W1	GES1_ARID1A_KO	GES1_WT_Volasertib	GES1_ARID1A_KO_Volasertib	OVCAR3_WT	OVCAR3_ARID1A_KO
644168	0.70235	0	0.5972999999999999	0	0.1058	0.2111
2074	2.9015	2.5940000000000003	3.0220000000000002	2.8600000000000003	4.029999999999999	3.464
267004	2.6014999999999997	2.316	2.908	2.386	3.5145	2.407
1103.1	0	0.082005	0	0.124305	0	0.5746950000000001
6572.1	0.0484	2.3635	0	1.7745000000000002	0.118995	0.6976
282966	0	0	0	0	0	0.03255
55753	2.363	3.393	2.2845	3.5460000000000003	4.867	5.37
8505	23.395	17.315	24.009999999999998	17.994999999999997	26.29	23.275
100652748	8.005500000000001	8.125	8.165	7.067	8.117	8.301
113218477	11.055	9.487499999999999	10.65	8.9985	8.995000000000001	8.6835
109617009	0	0	0	0	0	0.27445
414189	8.715	7.273	8.3275	6.719	7.284	7.0995
100421577	0.9490000000000001	0.59005	0.65945	0.46445000000000003	0.4401	0.5418
387680	26.195	25.455	25.035	25.93	27.384999999999998	26.915
56624.1	2.167	1.2335	1.9645000000000001	1.6195	2.067	2.1445
259230.1	7.625	7.555	9.053	8.359	8.3075	6.6715
104355295	1.431	0.73505	1.502	1.04815	2.541	1.38995
105378302	0.88925	0.3246	0.8789499999999999	0.49050000000000005	1.436	0.599
653308	4.0305	2.998	3.9555	3.121	4.448	4.6419999999999995
29974	0.053430000000000005	0	0.00667	0.011885	0	0.15275
5592.1	0.09642	0.03152	0.08134	0.01054	0.5730500000000001	0.1635
102724719	0	0	0	0	0	0
693190	0	0	0	0	0	0
23283	30.325000000000003	21.455	30.009999999999998	21.08	39.519999999999996	31.195
100506939	0.7074	0.51965	0.771	0.5487	0.64125	0.07476
22943	185.15	98.49	194.85	93.83000000000001	57.7	46.975
101928687	1.1992	0.80825	1.7558	1.00124	0.08505	0.23964999999999997
105378305	0	0	0	0	0	0
4153	0	0	0	0	0.030475000000000002	0.054965
105378307	0	0	0	0	0	0
105378306	0	0	0	0	0	0
105378308	0	0	0.006475	0	0	0
105378309	0.028645	0	0.0878	0.028775	0	0.08664
105378310	0	0	0	0	0	0
65217	0.75215	0.20895	0.6355999999999999	0.1664	1.8900000000000001	0.26655
105378311	0	0	0	0	0	0
100302192	0	0	0	0	0	0.6665
100463289	0	0	0	0	0	0
11130	212.4	170.65	202.35000000000002	166.95	215.25	141.25
100500834	0	0	0	0	0	1.3825
105378313	0	0.12115	0	0	0	0.12285
105378314	0	0	0	0	0	0
253430.1	11.555	14.03	11.775	14.030000000000001	10.64	11.55
55847	35.035	45.114999999999995	34.22	42.135000000000005	25.134999999999998	31.25
112268068	0	0	0	0	0	0
7321.1	19.35	18.86	19.075000000000003	20.305	18.66	20.939999999999998
7019	60.59	63.24	61.56	63.480000000000004	64.50999999999999	60.735
105378316	0.09565	0	0	0	0	0
80114	1.778	0.06271499999999999	1.6915	0.059770000000000004	4.1129999999999995	0.2785
107984234	0.01235	0.012345	0.014095	0.012405	0.019334999999999998	0.01252
728640	0.18205	0.15515	0.2324	0.1787	0.27705	0.26735
100507008	0.08855	0	0.0813	0	0.07575	0
102724768	0	0	0	0	0.0612	0
105682749	0	0	0	0	0	0
84457	1.3065	0.5769	1.08845	0.5547500000000001	1.7995	0.59365
220965	3.6959999999999997	1.7265	2.997	1.8555	4.747	1.2374999999999998
102724778	0	0	0	0	0	0
107984235	0	0	0	0	0	0
105378318	0	0	0	0	0	0
105378319	0	0	0	0	0	0
220963	0.73995	2.5875	0.5141	2.42	0.7256499999999999	6.343500000000001
100507027	0	0	0.14835	0	0	0
8030	22.515	26.315	23.095	27.255000000000003	25.89	30.515
283025	0	0	0	0	0	0.09255
288	0.80855	0.31195	0.6193	0.4488	3.6515	0.54505
107987153	0	0	0	0	0.008795	0.019895
107984292	0	0.007195	0	0	0.0047845	0.014450000000000001
105378320	0.140255	0	0.21245	0.03524	0.28654999999999997	0
983.1	122.05	93.5	125.65	95.67	138.35000000000002	101.945
9886	4.8305	3.0484999999999998	4.625	2.8645	13.165	4.9879999999999995
107984236	0.67075	0.11155	0.4467	0.1128	0.54625	0.11155
100507058	0.0842	0	0	0.16345	0.05375	0
105378323	0	0	0	0	0	0
219623	0	0.005715	0.012029999999999999	0.046455	0.08309	0.08064
101928781	0	0.032625	0	0	0.1751	0.03282
219621	1.7810000000000001	4.0055	2.0025	4.1055	2.5380000000000003	2.567
107984237	0.20845	0.20376	0.36585	0.26425	0.31745	0.14645
84159	10.59	10.176	11.309999999999999	10.219999999999999	20.72	9.803
219790	6.2395	3.0575	5.858499999999999	2.993	7.2285	3.942
105378326	0.11225	0	0.0641	0.16915	0.037545	0
105378325	0	0	0	0	0	0
283045	0	0	0.065125	0	0.08073	0
22891	2.1525	1.0672000000000001	2.6319999999999997	0.9013	1.1975	0.8056
105378327	0	0	0.21425	0	0	0
84890.1	22.064999999999998	15.059999999999999	21.509999999999998	13.95	27.175	23.200000000000003
1959	0.05295	0.01764	0.13155	0	4.4995	0.6772
107984012	0	0	0	0	0	0
105378328	0	0	0	0	0	0
29982	24.759999999999998	21.58	25.994999999999997	23.325000000000003	27.134999999999998	21.119999999999997
221037	9.709	9.933	10.5435	10.353000000000002	11.815000000000001	13.665
100302150	0	0	0	0	0.4048	0
105378330	0	0	0	0	0.07775	0
84989	4.835	3.2645	5.237	2.8689999999999998	4.438000000000001	2.607
221035	14.47	13.08	14.205	13.129999999999999	27.755	25.045
105378329	0.091	0.0686	0.06565	0.09225	0.015215	0.046125
101929846	0.31555	0.04386	0.19246	0.2215	0.2648	0.17684
107984238	0	0	0	0	0	0
101928859	0	0	0	0	0	0
105378333	0	0	0	0	0	0
105378335	0	0	0	0	0	0
107984239	0	0	0	0	0	0
105378336	0	0	0	0	0	0
305	0	0.04123	0.047085	0	0.0552	0.4562
101928887	0	0	0	0	0	0
102724863	0	0	0	0	0	0
105378337	0	0	0	0	0	0
101928913	0.3437	1.7249999999999999	0.56695	2.157	0.5135500000000001	1.81835
105378338	0	0	0	0	0.048305	0
105378339	0.01148	0	0.0552	0	0.03088	0.11580000000000001
29119	0.1106	0.01226	0.156765	0.0164775	0.076795	0.0575945
105378340	0.008245	0	0	0	0	0
101928961	0	0	0	0	0	0
347731	0.10171	0.045149999999999996	0.046585	0.054654999999999995	0.03424	0.172445
102466814	0	0	0	0	0	0
100189279	0	0	0	0	0	0
56521	0.69615	0.170085	0.44735	0.37695	1.1475	0.44435
23411.1	32.885	24.055	33.2	27.17	31.285	24.63
26091.1	46.735	19.905	47.015	20.395000000000003	18.38	13.219999999999999
100009667	2.6745	0.47629999999999995	2.2895000000000003	0.12015	0.2123	0.359
84665	6.7675	1.879	7.4254999999999995	1.5385	0.8492500000000001	0.450835
107984240	0.038085	0	0.04348	0.01913	0	0.01915
220202	0.4888	0.4044	0.4848	0.148675	0.54105	0.5538000000000001
107984241	0	0	0	0	0	0
64081	5.03	3.487	3.8865	3.8385	5.1945	5.5755
3189	178.35	166	179.75	179.15	166.95	195.75
55680	23.630000000000003	21.450000000000003	24.705	21.604999999999997	20.785	22.490000000000002
1763	19.42	21.7	19.104999999999997	22.085	21.93	18.96
8034.1	5.112500000000001	3.5425	5.4125	3.556	6.359500000000001	4.326
80312	1.481	0.8425499999999999	1.581	0.824	2.8295000000000003	1.783
55749	79.015	66.88499999999999	83.22	70.625	63.489999999999995	54.06
692211	11.045	6.666	7.643	3.36	5.95	7.535
219736	0.67075	1.2309999999999999	0.6869000000000001	1.321	1.8475	4.294
79009	21.365000000000002	17.314999999999998	23.229999999999997	17.805	20.505	18.645
9188	150.14999999999998	197.35	148.8	183.35	122.05000000000001	195.1
26128	39.730000000000004	31.395000000000003	39.99	32.795	33.905	33.065
105378342	0.12825	0.081795	0.039245	0.04149	0.10043500000000001	0
5552	1.425	0.100195	1.5375	0.040585	0.3745	0.20124999999999998
9559	53.15	54.185	55.13	58.07	51.945	53.72
6832	32.705	34.589999999999996	31.755000000000003	34.255	28.255000000000003	32.875
101928994	0.26480000000000004	0	0.39644999999999997	0.1736	0	0
80201.1	2.2695	0.4074	2.3905000000000003	0.2949	0.253065	0.49765
3098.2	116.2	76.19	119.65	69.975	66.86	50.32
6865	0.08496	0.1236	0.066555	0.082925	0.16055	0.391995
23555	4.795	7.2155	5.011	7.1515	5.4985	7.4879999999999995
105378345	0	0	0	0	0	0
50674	0	0	0	0	0	0.4154
101929021	0	0	0	0	0	0.37895
219738	3.508	10.068	3.5905	10.1	5.0645	8.9845
105378346	0	0	0	0	0	0
1305	3.891	0.43745	4.4205000000000005	0.42425	1.5434999999999999	1.0090000000000001
105378347	0.06256	0	0.029735	0	0	0.01554
107984242	0.1607	0	0.108825	0	0.061625	0.036975
102723350	0.08226	0.03982	0.064445	0.04015	0.06218	0.06024
55506	0.35135	1.0683	0.21995	0.4944	0.4324	1.2786
84883	44.155	50.769999999999996	43.21	49.355000000000004	41.34	50.405
219743	17.87	29.955	17.5	28.015	28.924999999999997	59.21
56681	57.38	48.31	59.195	51.48	60.07	93.555
5464.1	106.86	155.75	104.075	157.8	90.37	149.8
64106	0.012615	0	0	0	0	0.04848
55222	29.925000000000004	20.785	31.02	21.134999999999998	41.605	29.869999999999997
1979	37.515	42.89	37.095	42.265	55.47	54.224999999999994
4838	0.2206	0.21675	0.21489	0.14496	0.6548499999999999	0.6773
27143	8.7055	8.99	8.2615	7.867000000000001	5.8645	11.125
5551	0.09056	0.13137000000000001	0.14191499999999999	0.15455	0.063475	0.28575
140766	1.5835	0.124295	1.0295	0.071645	1.5065	0.56285
219793	0	0	0.03515	0	0.032765	0.7165
8879.1	36.445	39.175	35.735	38.33	63.945	47.769999999999996
5092.2	106.4	153.85000000000002	109.75	157.95	96.75	132.8
105378349	0.0622	0	0	0	0	0
105378350	0.30075	0	0	0	0	0
105378351	0	0	0.03659	0	0	0
219699	1.0497	0.43205	1.065	0.44920000000000004	0.25995	1.0143
728978	0.35250000000000004	0.1726	0.1965	0.08645	0.23155	0
107987148	0	0	0	0	0	0
112268061	0	0	0	0	0	0.01144
55315.1	4.141500000000001	2.5484999999999998	3.676	2.425	5.6135	3.566
105378353	0.41535	0.23815000000000003	0.24569999999999997	0.19219999999999998	0.5682	0.1679
64072	0.08749	0.1625	0.04899	0.1758	0.36724999999999997	1.0441
105378356	0	0	0	0	0	0.06075
102723377	0	0	0	0	0	0.13175
105378355	0	0	0	0	0	0
414152	0.1462	0.05385	0.117835	0.0453	0.29405	0.13538
64115	18.335	8.5225	18.28	7.0649999999999995	26.89	11.615
102465689	0	0	0	0	0	0
5660.1	497.65	534.75	487.7	511.95000000000005	761.1	701.85
9469.1	23.490000000000002	12.15	28.725	12.855	18.33	16.235
9806	0.48515	0.31105	0.5494	0.22594999999999998	0.46915	0.7049000000000001
51008	19.68	13.690000000000001	20.634999999999998	13.795	16.36	14.745000000000001
119504	58.64	41.325	60.635000000000005	43.725	58.65	60.065
54541	491.1	240.25	421.7	229.14999999999998	212.60000000000002	325.75
54788	49.49	37.915	48.925	36.905	51.745000000000005	49.66
10367	52.44	44.025000000000006	54.215	46.71	58.575	44.915
90550	28.740000000000002	24.795	30.064999999999998	23.455	24.675	18.42
100616286	0	0	0	0	0	1.5555
170392	0	0	0.02424	0	0.04519	0.38
84647.1	0	0.031075	0	0	0.02771	0.24855
5033.1	206.1	67.545	196.8	75.965	137.4	58.915
25961	5.2805	3.418	5.6295	3.6769999999999996	2.683	1.4865
109617000	25.96	21.35	22.8	22.805	12.64	5.7085
11319	33.739999999999995	31.635	32.5	32.205	27.405	22.225
317662	16.34	12.61	16.55	12.905	17.455	13.004999999999999
105378358	0	0.05955	0	0	0	0.0604
23234	93.46000000000001	71.845	98.265	74.075	72.92	53.905
414245	2.7625	1.271	2.5605	1.9005	2.5475000000000003	1.9420000000000002
51021	126.75	113.30000000000001	126.7	112.7	110.9	109.15
118491	0.5375	0.216	0.45985	0.36529999999999996	0.54505	0.6166499999999999
310	60.64	58.455	67.505	60.21	47.515	46.135
118490	1.576	2.2359999999999998	1.1407	2.4635	1.7774999999999999	2.7145
5532.1	24.545	21.939999999999998	26.535	22.17	25.185000000000002	24.785
101929145	6.366	3.247	5.994	4.2955	6.423	4.705500000000001
159195	6.0025	4.7565	5.816000000000001	5.165	8.786999999999999	7.1745
58529	0.57115	0.21485	0.49175	0.086595	0.45905	0.2584
79933	0.020085	0.01004	0.01932	0	0.049455000000000006	0.30298
105378360	0	0.05975	0	0	0	0.1195
113939925	4.282	2.8655	4.2755	3.3369999999999997	3.583	3.4135
729092	3.3979999999999997	2.301	3.551	2.8070000000000004	3.4690000000000003	2.826
729096	5.8775	3.846	5.7	4.398	4.4415	4.3905
2749	6.18	3.3040000000000003	5.4719999999999995	3.77	7.199999999999999	5.0235
9632	95.655	70.94	100.205	71.735	93	61.16
170384.1	35.245000000000005	15.29	33.19	15.52	25.595	14.195
107984243	4.842	4.0955	5.656000000000001	4.881	2.346	1.312
118487	125.6	106.65	132.25	106.9	102.09	78.215
23053	24.175	16.785	22.759999999999998	18.17	33.25	24.28
100507331	20.64	15.755	18.700000000000003	16.35	27.61	21.83
8509.1	13.93	9.3885	13.515	10.335	19.79	16.855
818.1	33.05	27.655	31.61	29.64	29.63	21.005000000000003
5328	93.495	68.095	94.475	64.67	106.71000000000001	211.55
414236	27.42	19.155	27.36	19.02	30.18	59.485
7414	102.34	110.50999999999999	102	98.05000000000001	103.95	80.18
107984244	0.258	0.1267	0.265	0.76115	0.1972	0.63425
26985	25.865000000000002	31.425	26.47	29.96	33.715	36.295
132.2	33.81	40.83	34.83	41.30500000000001	25.314999999999998	28.805
102723439	0.8876	1.619	0.88685	1.308	0.699	0.7617
23522.1	9.918500000000002	5.932	11.129999999999999	6.4325	12.125	8.6665
101929165	0	0	0	0.024255	0	0
109623471	1.9329999999999998	0	0	0	0	0.949
338599.1	0.091615	0.01952	0.052224999999999994	0.01986	0.05908	0.05899
51207.1	0.072805	0.1138	0.032315	0.071445	0.018935	0.3559
142891	14.065000000000001	15.93	14.895	17.135	20.735	20.545
7417	205	207.65	209.45	207.4	159.85	162.45
118881.1	25.775	28.89	22.58	26.14	45.085	32.725
84858	33.485	13.3	32.925	14.07	84.14	25.79
253264	0.02932	0	0.05385	0	0.1438	0.02837
100131213	4.271	1.7055	3.5715	1.383	7.0805	2.306
101929234	1.496	0.9359999999999999	0.9488000000000001	0.73995	1.02485	0.3275
107984293	0	0	0	0	0.01173	0
83938	0.06558	0	0.06528500000000001	0	0.1889	0.127105
693191	0	0	0	0	0	0
105378367	0	0	0	0	0	0.06125
112268057	0	0	0.00755	0	0.00525	0
3778	2.157	1.5	2.5725	1.5485	0.67935	0.96795
101929328	0.1418	0.06965	0.07905	0.07045	0.108425	0.41785
101929310	0	0	0	0	0	0
101929286	0	0	0	0	0	0
105378369	0.006645	0.006645	0	0	0	0
105378372	0	0	0	0.0651	0.159605	0
9231	34.849999999999994	24.895	36.05	24.865000000000002	48.16	43.730000000000004
101929347	0	0	0	0	0	0.077
100128292	1.898	1.4260000000000002	1.609	1.47845	2.63	2.442
11128.1	19.03	18.73	18.625	17.935000000000002	20.85	23.72
6229	702.0999999999999	605.45	732.55	651.25	816.6500000000001	680.45
105378373	0	0	0	0	0	0
105378374	0	0	0	0	0	0
105378375	0	0	0	0	0	0
100132987	0	0	0.01903	0.02012	0	0
414243	0.1326	0.8446	0.22175	0.5911	0	0
107984245	0.013680000000000001	0.00672	0.007625	0	0	0.013489999999999999
105378378	0	0	0	0	0	0
107984246	0	0	0	0	0	0
105378379	0	0	0	0	0	0
283050	0.8654	0.1377	0.6878	0.06985	0.52705	0.09205
112268062	0.16376000000000002	0.0696	0.10124999999999999	0.0933	0.129055	0.093405
57178	31.04	28.340000000000003	32.394999999999996	26.534999999999997	28.715	27.615000000000002
107984247	8.069	7.198499999999999	8.503	7.099	8.435	8.331
10105.1	212.64999999999998	232.14999999999998	207.7	194.85000000000002	170.15	140.45
219654	18.96	6.0005	19.259999999999998	5.654	34.525	8.754
105378383	0.089785	0.035555	0.11861000000000001	0	0.12329999999999999	0.01788
729815	0	0.0572	0	0.08675	0.1016	1.0295
143244	8.954	13.625	9.669	13.205	5.511	9.081
729238	0	0.060945	0	0	0.15874	1.87595
653509	0.02325	0	0	0	0.0311	1.7095
105378385	0.44675000000000004	0.08655	0.0828	0.08645	0.4618	0.1738
101929506	0.074225	0.082275	0.097525	0.101305	0.1733	0.055145
650623	2.052	1.1959499999999998	2.1630000000000003	1.1305	2.8855	1.612
101060691	5.5905	5.2875	5.353	4.9725	5.9695	4.7315000000000005
107984248	0.44599999999999995	0.59015	0.6121000000000001	0.5953999999999999	0.944	1.2386
729262	0.81685	1.03425	0.84785	1.0783	1.3719999999999999	3.107
642361	11.175	6.138999999999999	12.04	6.0595	14.115	7.7365
283008	1.0875	0.8762000000000001	1.2585	1.0302	1.8225	3.0445
100288974	0.34685	0	0.1554	0.06925	0.3352	0.34225
8512	0	0	0	0	0.096305	0.27525
6441	0	0.040875	0	0.04083	0.5368499999999999	1.55565
219347	0.8887499999999999	0.67615	0.73785	0.6399	1.5070000000000001	2.223
80195	7.6114999999999995	5.8045	8.139	7.0465	13.725	12.525
219348	1.25165	1.888	1.03535	0.8321000000000001	2.2744999999999997	1.5998000000000001
311	47.095	48.84	49.239999999999995	45.14	52.61	47.54
439990	17.505	11.969000000000001	19.46	11.084	13.015	8.687999999999999
100130698	0.7034499999999999	1.6105	0.8386	1.201	0.6204000000000001	1.4893
4143.1	0	0	0	0	0	0.26475
143241	0	0	0	0	0.021605	0.0812
84332	0	0	0	0	0.04441	0.15575
84293	12.175	6.5445	11.34	5.941000000000001	33.2	12.11
81619	12.68	7.0615000000000006	12.075	6.2485	13.625	8.529499999999999
101929574	0.3769	0.09365	0.1063	0.09355	0.2293	0
387694	0.02733	0.00869	0	0.02653	0.007795	0.11365
105378387	0	0	0.1004	0	0	0
105378386	0	0	0	0	0	0
105378390	0.012985	0	0	0	0	0
10718	0	0	0	0	0	0.11525
107984294	0	0	0	0	0	0
101929590	0	0	0	0	0	0
107984187	0	0	0	0	0	0
105378392	0	0	0	0	0	0
105378394	0	0	0	0	0	0
105378393	0	0	0	0	0	0
105378396	0	0	0	0	0	0
105378397	0	0	0	0	0	0
107984181	0	0	0	0	0	0
105378398	0	0	0	0	0	0
105378399	0	0	0	0	0	0
27069	244.3	239.4	250.89999999999998	234	184.25	216.15
642934	0	0	0	0	0	0
387695	0	0	0	0	0	0.19485
92211	0	0.01366	0.0156	0.013815	0.02295	0.28191
340745	0	0	0	0	0.054705000000000004	0.2811
26103	0	0	0	0	0.01694	0.3039
5995	0	0	0	0	0	0.17447000000000001
170425	0	0	0	0	0	0
54462	6.721	6.036	6.7935	5.909	7.9030000000000005	8.393
105378400	0	0	0	0	0	0
105378401	0	0	0	0	0	0
107984249	0	0	0	0	0	0
101929624	0	0	0	0	0	0
105378402	0	0	0	0	0	0
105378403	0	0	0	0	0	0
101929646	0	0	0	0	0	0
101929662	0	0	0	0	0	0
101929684	0	0	0	0	0	0
105378404	0	0	0	0	0	0
100507470	0	0	0	0	0	0
2894	0.00904	0.009035	0	0	0.01415	0.2909
442911	0	0	0	0	0	0
23063	32.480000000000004	29.64	33.45	31.665	36.05	35.1
105378408	0.030065	0.241705	0	0.18195	0	0.030485
105378407	0	0	0	0	0.08595	0.09635
105378406	0	0	0	0	0	0
94233	0.06747	0.0263	0.078075	0.05335	0.02632	0.34295
105378409	0.1501	0	0.31575	0.15265	0	0
11155	0.40800000000000003	0.72725	0.32005	0.5526	0.4181	0.9377
657.1	17.755000000000003	17.145	18.585	17.405	25.520000000000003	24.14
79812	4.483	2.0045	4.114	2.584	4.446999999999999	4.3265
6623	74.435	59.79	58.315	62.025000000000006	86.43	50.015
10974	12.528	4.452500000000001	10.365	5.939	10.0665	5.47
119385	1.495	0.69	1.5325	0.8553	1.49	1.2785000000000002
643161	0	0	0	0	0	0.31365
2746.1	91.71000000000001	97.785	96.64	96.56	100.18	98.53999999999999
54537	39.25	31.405	38.269999999999996	30.634999999999998	39.745000000000005	33.34
105378410	1.2225000000000001	0.76635	1.439	0.8126	1.076	0.9401999999999999
728118	1.6305	1.678	1.6855	1.7814999999999999	2.567	3.8855000000000004
728190	39.415	32.875	38.225	29.655	32.93	30.295
439994	10.58	6.6095	10.173	6.564	10.83	8.315000000000001
728130	1.4365	1.3595	1.394	1.4025	1.9445000000000001	2.7365000000000004
728218	0	0	0	0	0	0
112268063	0.4185	0.29285	0.46705	0.30755	0.4	0.42505
112268064	0.6201000000000001	0.17775000000000002	0.54365	0.33275	0.37965	0.40884999999999994
100616296	0	0	0.724	0	0.675	0
9562.1	29.225	16.575	29.375	17.03	36.595	26.58
105378412	0.05635	0	0	0	0	0
9060.1	87.905	33.26	95.525	34.394999999999996	48.47	20.259999999999998
84896	19.745	13.895	20.025	15.025000000000002	25.535	22.4
142913	0.4828	0.28945	0.39145	0.31925000000000003	0.71025	0.39699999999999996
100144748	1.6405	0.8354999999999999	1.9055	0.6192500000000001	2.1695	0.6433
5728.1	40.230000000000004	24.88	43.44	26.335	45.61	26.335
107987150	1.62	0.9754999999999999	0.9796	0.8239000000000001	1.3815	0.8248500000000001
105378414	0	0	0	0	0.07245	0
105378415	0	0	0	0	0	0
105378416	0	0	0	0	0	0
101929727	0.035675	0.09678	0.068565	0.06313	0.167245	0.06885000000000001
55328	0.1266	0.0537	0.13924999999999998	0.04399	0.028040000000000002	0.082705
142910	0.11223	0.02011	0.08799499999999999	0.0102	0.100775	0.091
8513.1	0.03961	0	0	0	0.1603	0.22805
643414	0	0	0	0	0.01076	0.11325
643418	0	0	0	0	0.01216	0.05455
340654	0	0	0	0	0	0.09085
118932	0	0	0	0.01468	0.012945	0.0871
57559.1	5.836	6.202500000000001	7.194	6.8225	7.4295	8.8765
105379869	1.0034	0.49165000000000003	0.6576500000000001	0.6582	1.35	1.31765
100132116	2.2225	4.4495000000000005	1.7805	3.0490000000000004	3.3689999999999998	1.951
59	5.8635	11.658999999999999	5.7545	9.84	9.422	6.029
355.1	1.181	1.1585	1.24135	1.0355	1.6215	1.6320000000000001
100302740	0.037545	0.107865	0.15717	0.072	0.10403000000000001	0.07236000000000001
100616192	0	0	0	0	0	0.727
100616128	0	0	0	0	0	0.7465
105378418	0	0	0	0	0	0
9023.1	0	0	0.037635	0.03353	0.029565	0.5981
3988.1	76.935	75.71000000000001	79.14	77.095	83.895	70.745
105378419	1.1364999999999998	4.3305	0.9075	2.2705	1.0145	4.6445
3433	4.827500000000001	12.021	4.6885	11.734	20.055	203.45
3437	9.408	21.685000000000002	8.9835	18.755	27.96	333.15
101926887	0.1719	0.079315	0.1361	0.11957499999999999	0.1482	1.2905
439996	0.029585	0	0	0.02872	0.018885	0.19875
3434	7.319000000000001	9.0425	8.225	9.120000000000001	11.485	63.845
107984251	2.747	2.5795000000000003	2.309	2.4555	3.303	7.0715
24138	12.185	14.585	11.56	13.325	15.535	32.665
387700	0.6684	2.134	0.5082500000000001	1.888	2.5945	1.857
101926906	0.20765	1.391	0.2084	1.20315	1.7725	0.69905
53354.2	3.7904999999999998	3.398	3.6115	3.386	6.547499999999999	5.4135
406901	0	0	0	0	0	0.691
105378421	0.2744	0.163	0.26175000000000004	0.2323	0.23754999999999998	0.12552
283011	0.28025	0.2441	0.4808	0.32284999999999997	0.5748	0.2301
9585	42.364999999999995	32.2	47.355	34.9	45.475	33.144999999999996
105378424	0	0	0	0	0	0
643529	0	0	0	0.01304	0	0.013055
105378425	0	0	0	0	0	0
101926924	0	0	0	0	0	0
105378426	0	0	0	0	0	0
101926942	0	0	0	0	0	0
3363	0.40365	0.11924499999999999	0.5184	0.06006	0.1948	0.24945
10556	24.31	21.005000000000003	24.6	21.115000000000002	21.439999999999998	17.23
27063.1	51.885	64.155	61.075	69.67	131.23	61.839999999999996
105378427	0	0	0	0	0	0.1111
107984252	0	0	0	0	0.1853	0
105378430	0	0	0	0	0	0
100874184	0	0	0	0	0	0
105378429	0.16599999999999998	0.16222	0.09255	0.05462	0.18725	0.21844999999999998
119369	0.3677	0.41015	0.24595	0.72425	0.9604	0.82645
84333	11.274999999999999	11.595	12.030000000000001	11.645	18.79	23.155
100188947	0.22555	0.16385	0.05235	0.1107	0.25565	0.0552
143279.1	4.513	6.3505	4.7995	6.855	7.0145	10.870000000000001
105378433	0	0.00999	0	0	0.006685	0.020185
5507.1	39.635000000000005	31.195	39.415000000000006	31.895	89.465	35.93
107984253	0	0	0	0	0	0
100507633	0.5924	0.65915	1.12165	0.7377499999999999	0.29475	0.5162
80351.1	23.765	20.71	25.18	22.5	30.32	34.445
143282	1.75	1.092	1.7645	1.2555	1.486	1.3224999999999998
9044	29.015	23.619999999999997	27.5	23.17	37.894999999999996	31.494999999999997
22849	1.9865000000000002	1.87	1.9344999999999999	1.8	2.241	2.678
107984254	0	0	0.016165	0	0.038095	0
54708.1	34.18	28.09	35.855000000000004	28.439999999999998	32.85	30.93
100507674	0.2943	0.23605	0.11325	0.05915	0.03937	1.1880000000000002
3416	20.975	26.78	21.785	27.095	26.795	25.285
3832	89.9	68.495	98.41999999999999	73.22	98.82	78.66
3087	17.54	22.825	17.985	20.655	21.61	24.395
54536	4.9115	5.591	5.8395	5.407	6.2219999999999995	7.0175
340665	0	0.058255	0.022085	0.15692	0	0.58545
1592.1	1.9145	6.6635	1.9284999999999999	6.4315	1.443	2.041
26509	60.19	84.63999999999999	61.540000000000006	82.595	37.035	83.92500000000001
55165	123.85	112.05	134.6	113.05000000000001	94.13	77.55000000000001
105378436	0	0	0	0	0	0
338557	0.105215	0.127745	0.026865	0.01283	0.28245	0.39875
5950.1	0.48714999999999997	0.3856	0.499	0.12952999999999998	0.52695	0.645895
5146.1	0.119245	0.1663	0.1206	0.134325	0.31505	0.6187
118924	14.925	12.489999999999998	13.010000000000002	14.195	19.86	22.045
101927013	0.0853	0.1632	0	0	0	0
9211	0.04191	0.24655	0.019685	0.06218	0.169515	0.473595
105378437	0	0	0	0.0065	0.010005	0.019334999999999998
159371	7.179	5.1739999999999995	7.2965	4.9105	7.8895	4.8085
266971	0.677	1.07885	0.72595	1.13195	0.5209	1.3975
105378438	0.3049	0.5231	0.29985	0.30005	0.24895	0
51196.1	6.854	3.7625	6.641500000000001	3.3195	9.6265	3.3455000000000004
101927049	0.04897	0.023355	0.049155000000000004	0.046945	0.041905	0.023495
107984255	0	0	0	0	0	0.02376
100128054	2.763	2.341	3.0665	2.2424999999999997	6.844	1.874
64318	26.495	31.79	29.32	34.03	21.25	29.78
23232	12.545	14.165	12.625	15.645	13.055	12.58
3070	18.905	15.865	15.705	17.015	26.705	22.595
1562.1	0.099855	0.048335	0.12893	0.097165	0.04323	0.29085
1557.1	0.1804	0.108015	0.1418	0.12222	0.012085	0.2033
1559.1	0.202985	0.24	0.17122	0.19686499999999998	0.053540000000000004	0.35035
107984256	0	0	0	0	0	0
1558.2	0.2542	0.442	0.216655	0.16649999999999998	0.0184	0.33195
107984258	0.009335	0	0.00898	0.009495	0.014615	0.009385
107984257	0.101315	0.070855	0.052114999999999995	0.11255499999999999	0.022525	0.040720000000000006
142827	0.16255	0.55535	0.16799999999999998	0.23100500000000002	0.05089	0.6214
9124	452.5	308.65	422.5	282.9	471.6	295.3
10580	0.7823	0.17425	0.64505	0.33155	0.5640499999999999	0.37070000000000003
5832.1	88.945	108.35	92.435	104.225	102.15	93.825
26123	38.32	32	42.629999999999995	34.97	46.215	37.795
953.1	2.3945	2.44	2.3325	2.754	3.5275	3.6195
728558	0.5554	0.5003500000000001	0.66275	0.5498000000000001	0.7094	0.7315499999999999
387707	0.36485	0.31485	0.29595	0.26994999999999997	0.35565	0.44845
