Reaction,fc,pval,OVCAR3_A1AKO,OVCAR3_P,rxnNames,subSystem,geneRules,kegg,source
PRGNLONEtr,-29.846950861014587,0,-287.14381389596986,268.5264915427987,"Transport of Pregnenolone, Endoplasmatic Reticulum","Transport, endoplasmic reticular",NA,NA,NA
PROD2m,-0.6885800863158491,0,4.601826249804824,24.952007963071484,"Proline Dehydrogenase, Mitochondrial",Arginine and proline metabolism,5625.1,NA,PMID:10192398
S23Tg,-1,0,NA,0.40871620535763215,"Beta-Galactoside Alpha-2, 3-Sialyltransferase (T Antigen)",O-glycan metabolism,6482.1 or 6482.2,NA,"PMID:10504389,PMID:8027041"
S2L2FN2M2MASNtly,-0.36926464334198816,0,0.0688526143284433,0.14947227772537436,"Transport of Pa6, Lysosomal","Transport, lysosomal",NA,NA,NA
STS1r,-0.9974991608731104,0,0.6574396218430607,525.1177810024261,Steryl-Sulfatase,Steroid metabolism,412.1,NA,"PMID:2668275,PMID:6957717"
STS2r,0.5499576975715209,0,73.06300477001668,21.214413103376963,Steryl-Sulfatase,Steroid metabolism,412.1,NA,"PMID:2668275,PMID:6957717"
TMNDNCCPT1,0.9876215637926694,0,-3.3676410056496233,-540.7464860527039,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2,NA,NA
VACCt,1,0,NA,-5.385491672755239,Fatty Acid Transport via Diffusion,"Transport, extracellular",NA,NA,"PMID:11788354,PMID:12864740"
WHHDCAte,-1,0,NA,2.263759295936767,Transport of Xenobiotic,"Transport, extracellular",NA,NA,NA
EX_dha[e],0.8109088687035063,0,-0.3796719512081091,-3.6360843521669657,Exchange of Glycerone,Exchange/demand reaction,NA,NA,NA
EX_HC01577[e],-0.5225038350824631,0,242.44665523496866,773.0448734848022,Exchange of Gamma-Glutamyl-Beta-Cyanoalanine,Exchange/demand reaction,NA,NA,NA
EX_HC01700[e],0.8784928911327982,0,426.64292690194844,27.596670081213443,Exchange of Gamma-Glutamyl-3-Aminopropiononitrile,Exchange/demand reaction,NA,NA,NA
r0287,0.6359707945065823,0,151.63278686423303,33.74067747070492,Acetyl Coenzyme A:Acetyl Coenzyme A C-Acetyltransferase,Fatty acid oxidation,(10449.1 and 3032.1) or (3032.1 and 30.1),NA,"PMID:10806397,PMID:1121274,PMID:1679347,PMID:1735445,PMID:1979337,PMID:2048733,PMID:3194209,PMID:6378901,PMID:8241273"
r0648,-0.5225038350824631,0,242.44665523496866,773.0448734848022,(5-Glutamyl)-Peptide:Amino-Acid 5-Glutamyltransferase Cyanoamino Acid Metabolism,Miscellaneous,(2687.1 or 2678.1 or 92086.1 or 728441.1 or 102724197.1 or 2686.1 or 124975.1) or ((2687.1 or 2678.1 or 92086.1 or 728441.1 or 102724197.1 or 2686.1 or 124975.1) and 91227.1),NA,PMID:1968061
r0649,0.8784928911327982,0,426.64292690194844,27.596670081213443,(5-Glutamyl)-Peptide:Amino-Acid 5-Glutamyltransferase Cyanoamino Acid Metabolism,Miscellaneous,(2687.1 or 2678.1 or 92086.1 or 728441.1 or 102724197.1 or 2686.1 or 124975.1) or ((2687.1 or 2678.1 or 92086.1 or 728441.1 or 102724197.1 or 2686.1 or 124975.1) and 91227.1),NA,PMID:1968061
r0733,0.6359707945065823,0,151.63278686423303,33.74067747070492,(S)-Hydroxyhexanoyl Coenzyme A:NAD+ Oxidoreductase,Fatty acid oxidation,3030.1 and 1962.1 and 3033.1,NA,"PMID:10231530,PMID:10329704,PMID:1550553,PMID:1651711,PMID:7150615,PMID:8188243,PMID:8687463,PMID:9553139"
r0734,0.6359707945065823,0,151.63278686423303,33.74067747070492,(S)-Hydroxyhexanoyl Coenzyme A Hydro-Lyase,Fatty acid oxidation,3030.1 and 1962.1 and 1892.1,NA,"PMID:8012501,PMID:8188243"
r1400,1.086458663066435,0,6.395048637375611,-154.32813967908322,Active Transport,Fatty acid oxidation,NA,NA,"PMID:12133002,PMID:4475632,PMID:5810070"
r1468,-0.4573891226517734,0,-103.05478706592918,-38.369058445442796,Postulated Transport Reaction,"Transport, mitochondrial",NA,NA,NA
r2395,-0.6045635105956364,0,1.0679046229337401,4.3332389313310635,Mitochondrial Carrier (Mc) Tcdb:2.A.29.19.1,"Transport, mitochondrial",83884.1,NA,PMID:14598172
RE0915E,0.981172797976308,0,-2.0715570076155942,-217.9884396938324,Alpha-Amylase,Starch and sucrose metabolism,280.1 or 84569.1 or 276.1 or 277.1 or 278.1 or 279.1 or 276.1 or 277.1 or 278.1 or 279.1,NA,"PMID:385176,PMID:8528071,PMID:890964"
RE1099C,0.6485291760886578,0,-0.14509449755567375,-0.6805472780033326,Steryl-Sulfatase,Steroid metabolism,412.1,NA,"PMID:10049998,PMID:1606923"
RE1100C,-0.44852928374834516,0,157.64025239018648,414.06826356390417,Steryl-Sulfatase,Steroid metabolism,412.1,NA,"PMID:10049998,PMID:1606923"
RE1100R,0.5037395849657478,0,-188.03648315979243,-569.7772672954559,Steryl-Sulfatase,Steroid metabolism,412.1,NA,"PMID:10049998,PMID:1606923"
RE1135R,29.846950861014587,0,287.14381389596986,-268.5264915427987,Steryl-Sulfatase,Steroid metabolism,412.1,NA,"PMID:10049998,PMID:1606923"
RE1447N,-0.9155425961493395,0,-249.78717542676927,-11.013264019365982,"Phosphatidylinositol-3,4-Bisphosphate 4-Phosphatase",Phosphatidylinositol phosphate metabolism,NA,NA,"PMID:11756679,PMID:7556092,PMID:7567999,PMID:9295334,PMID:9356448"
RE2912M,-1,0,NA,3.6243467812024908,Long-Chain-Fatty-Acid- Coenzyme A Ligase,Fatty acid oxidation,2182.1 or 2181.1 or 2180.1 or 51703.1 or 23305.1,NA,"PMID:10479480,PMID:9784915"
ADPACDAc,-1,0,NA,1.9944292333949822,Activation of Adipic Acid for Formation of Adipoyl Carnitine,Fatty acid oxidation,NA,NA,"Hunt MC, Alexson SEH. (2008). Progress in Lipid Research 47: 405-21"
C10DCc,-1,0,NA,2.6436723854154347,Production of Sebacoylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"PMID: 20173117, doi:10.1016/j.physletb.2003.10.071"
C30CPT1,-1,0,NA,134.2998082343001,Production of Propionylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"PMID: 20056909, PMCID: PMC2914534"
C6DCc,-1,0,NA,1.9944292333949822,Production of Adipoylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,doi:10.1016/j.physletb.2003.10.071
C8DCc,-1,0,NA,1.609505946236779,Production of Suberylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,doi:10.1016/j.physletb.2003.10.071
FAOXOHC16C16DCc,-1,0,NA,2.263759295936767,Fatty Acid Omega Oxidation (W-Ohc16->C16Dc),Fatty acid oxidation,128.1 and 224.1,NA,"PMID:15060085,PMCID:PMC1152672"
SEBACACT,-1,0,NA,2.6436723854154347,Activation of Sebacic Acidd,Fatty acid oxidation,NA,NA,"Hunt MC, Alexson SEH. (2008). Progress in Lipid Research 47: 405-21"
SUBERICACT,-1,0,NA,1.609505946236779,Activation of Suberic Acid for Formation of Suberyl Carnitine,Fatty acid oxidation,NA,NA,"Hunt MC, Alexson SEH. (2008). Progress in Lipid Research 47: 405-21"
CHSTEROLtrc,2.9379512929851064,0,280.2639343138114,-569.5012699767829,Transport of Cholesterol into the Cytosol,"Transport, endoplasmic reticular",NA,NA,PMID: 11229876
FE3MTP1,-0.35079327752021133,0,325.2066073391438,676.6518025582313,Transport of Ferrous Iron into Blood,"Transport, extracellular",30061.1,NA,"Sareen S. Gropper, Jack L. Smith, James L. Groff (2009) Advanced nutrition and human metabolism, Wadsworth cengage learning, 5th edition, page 472-476."
CBASPte,-0.8920448976540152,0,22.06160332148038,386.6565182319641,Transport of N-Carbamoyl-L-Aspartate,"Transport, extracellular",NA,NA,NA
EX_cbasp[e],0.8920448976540152,0,-22.06160332148038,-386.6565182319641,Exchange of N-Carbamoyl-L-Aspartate,Exchange/demand reaction,NA,NA,NA
QULNtr,0.8460298087017003,0,101.42392840748131,8.459376758443433,Transport of Quinolinic Acid,"Transport, extracellular",9356.1,NA,NA
DHAPtr,-0.8109088687035063,0,0.3796719512081091,3.6360843521669657,Transport of Dihydroxyacetone Phosphate,"Transport, extracellular",NA,NA,NA
EX_quln[e],-0.8460298087017127,0,-101.42392840748131,-8.459376758442701,Exchange of Quinolinic Acid,Exchange/demand reaction,NA,NA,NA
DOPAENT4tc,1,0,33.82391465409979,NA,Dopa Transport by Ent4,"Transport, extracellular",222962.1,NA,NA
EX_pmtcrn[e],-0.9662113552722885,0,3.4831045135409897,202.68701811847686,Exchange of L-Palmitoylcarnitine,Exchange/demand reaction,NA,NA,NA
EX_hdcecrn[e],1,0,NA,-91.81273696316704,Exchange of Palmitoleoyl-Carnitine,Exchange/demand reaction,NA,NA,NA
3MHISt2,-1,0,NA,55.826498348999024,Transport of Methyl-Histidine by System L Transport (Lat1),"Transport, extracellular",NA,NA,PMID: 2506342
AMETt,-1.167819263439597,0,-41.67994806175423,538.4041882650375,"Transport of S-Adenosyl-L-Methionine, Paracellular Transport","Transport, extracellular",NA,NA,PMID: 15901349
PSERtr,1,0,2.0321980290032227,NA,"Transport of O-Phospho-L-Serine, Diffusion","Transport, extracellular",NA,NA,NA
EX_CE2510[e],1,0,NA,-0.6233272105107404,Exchange of 11-Cis-Eicosenoate,Exchange/demand reaction,NA,NA,NA
EX_pser_L[e],1,0,2.0321980290032227,NA,Exchange of O-Phospho-L-Serine,Exchange/demand reaction,NA,NA,NA
r2514m,-1,0,NA,3.6243467812024908,"Transport of Hexadecenoate (N-C16:1) via Carnitine Antiport, Mitochondrial","Transport, mitochondrial",NA,NA,PMID: 22041191.
sink_HC02193[c],0.42825374353824847,0,112.05987295175791,44.85884469031766,Sink for Glycolithocholate,Exchange/demand reaction,NA,NA,NA
sink_HC02197[c],-0.42825374353824847,0,-112.05987295175791,-44.85884469031766,Sink for Sulfoglycolithocholate,Exchange/demand reaction,NA,NA,NA
sink_fe3[c],0.35079327752021133,0,-325.2066073391438,-676.6518025582313,sink_fe3[c],Exchange/demand reaction,NA,NA,NA
sink_thcholstoic[c],1,0,NA,-6.767228586480953,"Sink for 3Alpha, 7Alpha, 12Alpha-Trihydroxy-5Beta-Cholestanoate",Exchange/demand reaction,NA,NA,NA
EX_adn[e],1,0,NA,-226.46326937339896,Exchange of Adenosine,Exchange/demand reaction,NA,NA,NA
EX_asp_L[e],1,0,172.0657295908181,NA,Exchange of L-Aspartate,Exchange/demand reaction,NA,NA,NA
EX_dcyt[e],-1,0,NA,408.4801328075409,Exchange of Deoxycytidine,Exchange/demand reaction,NA,NA,NA
EX_dgsn[e],-1,0,NA,37.0329260714097,Exchange of Deoxyguanosine,Exchange/demand reaction,NA,NA,NA
H2Ot,-1,0,NA,708.5914860664368,H2O Transport via Diffusion,"Transport, extracellular",358.1 or 361.1 or 4284.1 or 359.1 or 362.1 or 343.1,NA,"PMID:11024018,PMID:11034615,PMID:12748858,PMID:2490366,PMID:8063771"
NNDPR,0.8460298087017003,0,101.42392840748131,8.459376758443433,Nicotinate-Nucleotide Diphosphorylase (Carboxylating),NAD metabolism,23475.1,NA,PMID: 20206212
EX_phe_L[e],1,0,NA,-318.7934849897623,Exchange of L-Phenylalanine,Exchange/demand reaction,NA,NA,NA
EX_malttr[e],0.981172797976308,0,-2.0715570076155942,-217.9884396938324,Exchange of Maltotriose,Exchange/demand reaction,NA,NA,NA
FACOAL161,-1,0,NA,1.45496525070076,Fatty-Acid- Coenzyme A Ligase (Hexadecenoate),Fatty acid oxidation,2180.1 or 81616.1,NA,NA
UGLT,1,0,NA,-273.2931207199216,UDPglucose-Hexose-1-Phosphate Uridylyltransferase,Galactose metabolism,2592.1 or 2592.3 or 2592.2,NA,PMID:12923184
EX_btn[e],-1,0,-1.2826988981448486,NA,Exchange of Biotin,Exchange/demand reaction,NA,NA,NA
EX_ade[e],1,0,361.6307487479832,NA,Exchange of Adenine,Exchange/demand reaction,NA,NA,NA
EX_gm3_hs[e],1,0,NA,-333.35205996115207,Exchange/Demand Reaction,Exchange/demand reaction,NA,NA,NA
HMR_0157,1,0,0.478940327835083,NA,HMR_0157,"Transport, mitochondrial",NA,NA,NA
HMR_1084,-0.7937578641111457,0,56.708548858906326,493.2134989758492,Gamma-Glutamyltransferase,Leukotriene metabolism,2687.1 or 2678.1 or 2686.1 or 124975.1 or 2679.1,NA,PMID:6122208
HMR_1847,0.42825374353824847,0,112.05987295175791,44.85884469031766,Steryl-Sulfatase,Bile acid synthesis,412.1,NA,PMID:1606923;PMID:10049998
HMR_6839,-0.529716620408521,0,0.30385037175063334,0.9883508198567713,Steryl-Sulfatase,Phenylalanine metabolism,412.1,NA,PMID:3988241;PMID:8767510;PMID:2765556;PMID:7263841;PMID:11861502
HMR_7944,0.5499576975715209,0,73.06300477001668,21.214413103376963,HMR_7944,"Transport, endoplasmic reticular",NA,NA,NA
HMR_7947,29.846950861014587,0,287.14381389596986,-268.5264915427987,HMR_7947,"Transport, endoplasmic reticular",NA,NA,NA
HMR_7949,0.5037395849657478,0,-188.03648315979243,-569.7772672954559,HMR_7949,"Transport, endoplasmic reticular",NA,NA,NA
HMR_9626,3.9011629695251853,0,172.82777529147268,-291.97156494197844,HMR_9626,"Transport, endoplasmic reticular",NA,NA,NA
HMR_9680,-1,0,-692.1537214398384,NA,HMR_9680,"Transport, peroxisomal",NA,NA,NA
EX_tauribup_S[e],-1,0,NA,1.4692828687237227,exchange reaction for taurine conjugate of S-ibuprofen in hepatic vein,Exchange/demand reaction,NA,NA,NA
IBUP_SCONJhep,-1,0,NA,1.4692828687177621,taurine conjugation of S-ibuprofen,Drug metabolism,NA,NA,"Graham, G. ; K. Williams (2004). Metabolism ; Pharmacokinetics of Ibuprofen. Aspirin ; Related Drugs, CRC Press."
TAURIBUP_Sthv,-1,0,NA,1.4692828687237227,release of taurine conjugate of S-ibuprofen into hepatic vein,Drug metabolism,NA,NA,"PMID: 9515184, Graham, G. ; K. Williams (2004). Metabolism ; Pharmacokinetics of Ibuprofen. Aspirin ; Related Drugs, CRC Press."
EX_M01235[e],-0.3521426118022426,0,-0.10482712455194579,-0.05022623096981224,EX_M01235[e],Exchange/demand reaction,NA,NA,NA
EX_M01111[e],-0.7937578641111457,0,56.708548858906326,493.2134989758492,EX_M01111[e],Exchange/demand reaction,NA,NA,NA
sink_lys_L[c],1,0,NA,-261.4937738311768,Sink_lys_L[c],Exchange/demand reaction,NA,NA,NA
sink_arg_L[c],1,0,NA,-398.68172684173584,Sink_arg_L[c],Exchange/demand reaction,NA,NA,NA
2HCO3_NAt,-1,0,NA,28.58312522159852,Bicarbonate Transport (Na/Hco3 1:2 Symport),"Transport, extracellular",57835.3 or 8671.1 or 57835.2 or 57835.1 or 57835.4,NA,PMID:14722772
3MOX4HOXPGALDOX_NADP_,-1,0,NA,13.54291385179758,3-Methoxy-4-Hydroxyphenylglycolaldehyde:NADP+ Oxidoreductase,Tyrosine metabolism,222.1 or 220.1 or 221.1 or 218.1,NA,NA
ADCim,1,0,13.363286401935468,NA,"Acetoacetate Decarboxylation (Irreversible), Mitochondrial",Propanoate metabolism,NA,NA,NA
CLPNDt,-4.187555831829429,0,-0.9322684016791509,0.5728434887137787,Fatty Acid Transport via Diffusion,"Transport, extracellular",NA,NA,"PMID:11788354,PMID:12864740"
EX_acetone[e],1,0,13.363286401935468,NA,Exchange of Acetone,Exchange/demand reaction,NA,NA,NA
EX_gp1c_hs[e],-0.4434466554335635,0,0.08977685644383991,0.232840399638872,Exchange of Gp1C (Homo Sapiens),Exchange/demand reaction,NA,NA,NA
G3PD2m,-1,0,NA,51.394805668240224,"Glycerol-3-Phosphate Dehydrogenase (FAD), Mitochondrial",Glycolysis/gluconeogenesis,2820.1,NA,"PMID:11385633,PMID:8549872"
GP1Cte,-0.4434466554335635,0,0.08977685644383991,0.232840399638872,Transport of Gp1C,"Transport, extracellular",NA,NA,PMID:8206147
GP1Ctg,0.4434466554335635,0,-0.08977685644383991,-0.232840399638872,Transport of Gp1C,"Transport, golgi apparatus",NA,NA,PMID:8206147
HSD11B1r,1,0,NA,-199.9819666560471,11-Beta-Hydroxysteroid Dehydrogenase Type 1,Steroid metabolism,3290.2 or 3290.1,NA,"PMID:11673786,PMID:15466942,PMID:7859916"
HSD11B2r,-1,0,NA,199.9819666560471,11-Beta-Hydroxysteroid Dehydrogenase Type 2,Steroid metabolism,3291.1,NA,"PMID:11673786,PMID:15466942,PMID:7859916"
LNELDCt,-1.2453068320744232,0,-6.426241725464293,0.7020871166911716,Fatty Acid Transport via Diffusion,"Transport, extracellular",NA,NA,"PMID:11788354,PMID:12864740"
MAOLNOR,-1,0,NA,1.7681868823678188,Monoamine Oxidase (L-Normetanephrine),Tyrosine metabolism,4128.1 or 4129.1,NA,"PMID:15035803,PMID:8920635,PMID:9653080"
PCRNtc,-1,0,NA,51.43282025181651,Transport into the Cytosol from Peroxisome (Carnitine),Fatty acid oxidation,NA,NA,PMID:7654220
ST6GALNAC28,-0.4434466554335635,0,0.08977685644383991,0.232840399638872,"Alpha-N-Acetylgalactosaminide Alpha-2, 6-Sialyltransferase 2",Sphingolipid metabolism,10610.1,NA,NA
EX_HC00229[e],-0.46789686111523454,0,116.02795070206523,320.08280386047363,Exchange of Isomaltose,Exchange/demand reaction,NA,NA,NA
r0205,-1,0,NA,3.274290979408991,Sn-Glycerol-3-Phosphate: (Acceptor) 2-Oxidoreductase,Oxidative phosphorylation,2820.1,NA,"PMID:11955283,PMID:2115809,PMID:2923620,PMID:3338458,PMID:340460,PMID:8401296,PMID:8549872,PMID:8579375,PMID:9171333,PMID:9244403,PMID:9559543"
r0390,0.46789686111523454,0,-116.02795070206523,-320.08280386047363,Isomaltose 6-Alpha-D-Glucanohydrolase,Miscellaneous,6476.1,NA,PMID:17194452
r1030,-1,0,NA,140.98845826267376,Transport Reaction,"Transport, extracellular",NA,NA,"PMID:18124509,PMID:6027578"
r2320,1,0,NA,-463.7969726769984,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.2,"Transport, extracellular",6578.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
RE1836C,1,0,9.80248979866404,NA,Propionyl Coenzyme A C2-Trimethyltridecanoyltransferase,Bile acid synthesis,NA,NA,PMID:10706581
EX_C02470[e],-1,0,NA,140.98845826267376,Exchange of Xanthurenic Acid,Exchange/demand reaction,NA,NA,NA
EX_HC00822[e],0.5205607619837063,0,-0.24369138129566031,-0.7728769842972222,Exchange of Chitobiose,Exchange/demand reaction,NA,NA,NA
3HCO3_NAt,-1,0,NA,243.8927404063493,Symport of Bicarbonate and Sodium,"Transport, extracellular",57835.3 or 8671.1 or 57835.2 or 57835.1 or 57835.4,NA,"PMID: 11875267, PMID: 18077606."
DM_taur[c],0.3352006542906451,0,53.94750602701605,26.860582036237417,Demand for Taurine,Exchange/demand reaction,NA,NA,NA
MLTHFtm,1,0,NA,-205.30061070903466,"Transport of 5,10-Methylenetetrahydrofolate, Mitochondrial","Transport, mitochondrial",NA,NA,PMID: 22041191.
EX_fru[e],-1,0,NA,850.5103645019532,Exchange of D-Fructose,Exchange/demand reaction,NA,NA,NA
NADN,0.4350919227343048,0,1.3753690786533448,0.5413988396453394,NAD Nucleosidase,NAD metabolism,NA,NA,PMID:8382685
T4HCINNMte,-1,0,-0.01671714793397796,NA,"Transport of Trans-4-Coumarate, Extracellular","Transport, extracellular",55867.1,NA,"PMID: 21538853, PMID: 17229912"
EX_T4hcinnm[e],-1,0,-0.01671714793397796,NA,Exchange of Trans-4-Coumarate,Exchange/demand reaction,NA,NA,NA
sink_34dhpac[c],-1,0,NA,559.5574157194137,"Sink for 3, 4-Dihydroxyphenylacetaldehyde",Exchange/demand reaction,NA,NA,NA
HMR_1701,-1,0,-9.80248979866404,NA,HMR_1701,"Transport, peroxisomal",NA,NA,PMID:12543708
34DHPLACOX,-1,0,NA,0.290274257850647,"3, 4-Dihydroxyphenylacetaldehyde:NAD+ Oxidoreductase",Tyrosine metabolism,218.1 or 222.1 or 220.1 or 221.1,NA,"PMID:11306106,PMID:2071588"
34DHPLACOX_NADP_,1,0,NA,-758.1678162555695,"3, 4-Dihydroxyphenylacetaldehyde:NADP+ Oxidoreductase",Tyrosine metabolism,222.1 or 221.1 or 218.1,NA,"PMID:11306106,PMID:2071588"
34DHXMANDACOX,-1,0,NA,0.28362546681122625,"3, 4-Dihydroxymandelaldehyde:NAD+ Oxidoreductase",Tyrosine metabolism,221.1 or 218.1 or 220.1,NA,"PMID:10424772,PMID:12616643"
3M4HDXPAC,-1,0,NA,1.456413757354593,3-Methoxy-4-Hydroxyphenylacetaldehyde:NAD+ Oxidoreductase,Tyrosine metabolism,218.1 or 221.1 or 222.1 or 220.1,NA,"PMID:6422947,PMID:9732974"
3MOX4HOXPGALDOX,-1,0,NA,33.20612828619648,3-Methoxy-4-Hydroxyphenylglycolaldehyde:NAD+ Oxidoreductase,Tyrosine metabolism,222.1 or 220.1 or 221.1 or 218.1,NA,NA
3MOXTYROX,-1,0,NA,1.456413757354593,3-Methoxytyramine:Oxygen Oxidoreductase (Deaminating),Tyrosine metabolism,4128.1 or 4129.1,NA,PMID:10867119
ABO4g,1,0,0.0775328843229977,NA,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",Blood group synthesis,28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO5g,1,0,0.07753288432299696,NA,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",Blood group synthesis,28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO6g,1,0,0.05143228354938542,NA,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",Blood group synthesis,28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO7g,1,0,0.05143228354938542,NA,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",Blood group synthesis,28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO9g,1,0,0.10313371247168998,NA,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",Blood group synthesis,28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,-1,0,-0.07753288432299696,NA,Blood Group Intracellular Transport,"Transport, extracellular",NA,NA,NA
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,1,0,0.07753288432299696,NA,Blood Group Intracellular Transport,"Transport, golgi apparatus",NA,NA,NA
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,-1,0,-0.05143228354938542,NA,Blood Group Intracellular Transport,"Transport, extracellular",NA,NA,NA
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,1,0,0.05143228354938542,NA,Blood Group Intracellular Transport,"Transport, golgi apparatus",NA,NA,NA
ACN13ACNGALGBSIDEte,-0.5766558218722863,0,0.05313141347074125,0.19787670812772157,Acn13Acngalgbside Hs Transport,"Transport, extracellular",NA,NA,PMID:8206147
ACN13ACNGALGBSIDEtg,0.5766558218722863,0,-0.05313141347074125,-0.19787670812772157,Acn13Acngalgbside Hs Intracellular Transport,"Transport, golgi apparatus",NA,NA,PMID:8206147
ACN23ACNGALGBSIDEte,-0.6684382835272463,0,0.1447372024260967,0.7283262137357663,Acn23Acngalgbside Transport,"Transport, extracellular",NA,NA,PMID:8206147
ACN23ACNGALGBSIDEtg,0.6684382835272463,0,-0.1447372024260967,-0.7283262137357663,Acn23Acngalgbside Intracellular Transport,"Transport, golgi apparatus",NA,NA,NA
ACSm,1,0,0.4464568763773219,NA,Acetyl Coenzyme A Synthetase,Glycolysis/gluconeogenesis,84532.1,NA,"PMID:11150295,PMID:4326157"
ASNS1,1,0,2.915287443995108,NA,Asparagine Synthase (Glutamine-Hydrolysing),Alanine and aspartate metabolism,440.1 or 440.3 or 440.2,NA,"PMID:2564390,PMID:2886907"
B3GALT5g,-0.47739598919804266,0,0.3276287248766981,0.9262029262579279,"Beta-1, 3-Galactosyltransferase 5",Sphingolipid metabolism,10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5,NA,NA
B3GALTg,1,0,4.8376806817274405,NA,Beta Galactosyltransferase,Blood group synthesis,NA,NA,NA
B3GNT311g,1,0,0.07753288432299696,NA,"UDP-GlcNac:Betagal Beta-1, 3-N-Acetylglucosaminyltransferase 3, Golgi Apparatus",Blood group synthesis,10331.1,NA,PMID:10072769
B3GNT313g,1,0,0.05143228354938542,NA,"UDP-GlcNac:Betagal Beta-1, 3-N-Acetylglucosaminyltransferase 3, Golgi Apparatus",Blood group synthesis,10331.1,NA,PMID:10072769
B3GNT314g,1,0,0.10313371247168998,NA,"UDP-GlcNac:Betagal Beta-1, 3-N-Acetylglucosaminyltransferase 3, Golgi Apparatus",Blood group synthesis,10331.1,NA,PMID:10072769
CLHCO3tex2,0.33612625046496447,3.397594868249736e-4,4.357121922886371,2.164899362707138,Chloride Transport via Bicarbonate Antiport (2:1),"Transport, extracellular",65010.1 or 65010.3 or 65010.2,NA,PMID:12759755
CLOHtex2,1,0,18.140334909248352,0,Chloride Transport via Hydroxide Antiport (2:1),"Transport, extracellular",65010.1 or 65010.3 or 65010.2,NA,PMID:12759755
CYSGLTH,1,0,36.75908512288928,NA,Glutathione:Cystine Oxidoreductase,Methionine and cysteine metabolism,NA,NA,"PMID:15189131,PMID:932033"
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs[e],1,0,0.07753288432299696,NA,Exchange of Type Iiia Glycolipid,Exchange/demand reaction,NA,NA,NA
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[e],1,0,0.05143228354938542,NA,Exchange of Type Iiiab,Exchange/demand reaction,NA,NA,NA
EX_acn13acngalgbside_hs[e],-0.5766558218722863,0,0.05313141347074125,0.19787670812772157,"Exchange of Sialyl (1, 3) Sialyl (2, 6) Galactosylgloboside (Homo Sapiens)",Exchange/demand reaction,NA,NA,NA
EX_acn23acngalgbside_hs[e],-0.6684382835272463,0,0.1447372024260967,0.7283262137357663,"Exchange of Sialyl (2, 3) Sialyl (2, 6) Galactosylgloboside (Homo Sapiens)",Exchange/demand reaction,NA,NA,NA
EX_chol[e],1,0,NA,-339.2096913223952,Exchange of Choline,Exchange/demand reaction,NA,NA,NA
EX_fuc14galacglcgalgluside_hs[e],1,0,4.8376806817274405,NA,Exchange of Lea Glycolipid,Exchange/demand reaction,NA,NA,NA
EX_fucgalgbside_hs[e],1,0,0.1297601081432258,NA,Exchange of Fucosyl Galactosylgloboside (Homo Sapiens),Exchange/demand reaction,NA,NA,NA
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[e],1,0,0.10313371247168998,NA,Exchange of (Gal)6 (Glc)1 (GlcNac)3 (LFuc)2 (Cer)1,Exchange/demand reaction,NA,NA,NA
EX_prostge2[e],2.009068664666821,0,155.91474961699248,-464.94178628247676,Exchange of Prostaglandin E2,Exchange/demand reaction,NA,NA,NA
EX_xoltri27[e],1.0078715711013657,0,1.0630475705792513,-271.1609878394127,"Exchange of 7-Alpha, 27-Dihydroxycholesterol",Exchange/demand reaction,NA,NA,NA
FADH2tx,-1,0,-7.326963360330905,NA,"Transport of FADH2, Peroxisomal","Transport, peroxisomal",NA,NA,NA
FADtx,1,0,7.326963360330905,NA,"Transport of FAD, Peroxisomal","Transport, peroxisomal",NA,NA,NA
