Reaction,fc,pval
BILGLCURte,-0.01591440933842407,0
BILIRED,0.6266010959546745,0
BILIRUBt2,-1.0017918439580338,0
BILIRUBtr,-1,0
BIOCYTtn,0.35035854839478364,0
BMTer_U,0.3211023313227852,0
BPNT2,0.09829895880194955,0
BTND1,-0.08251943769036764,0
BTND1n,0.35035854839478364,0
BTNDe,-0.3727120899669906,0
BTNDm,-0.14899216765921394,0
BTNPL,0.19439756315664208,0
BTNPLm,-0.1489921676592045,0
BTNt2,-2.0163999842081832,2.6280910300213733e-6
BTNt2m,-0.3880545591199068,0
BTNt3i,-0.2114226813664435,0
BTNt4i,-0.5269783726459533,0
BTNtn,-0.966723135073544,0
BUP2,0.011984188986580763,0
BUTt2m,0.09570986929690022,0
BZt,-0.24523117796504476,0
BZtr,-0.1368800339228324,0
C14STRr,0.0807749845882856,0
C160CPT1,-0.993262606034887,0
C160CPT2,-0.6732902122190388,0
C160CRNt,-0.6731855554451057,0
C161CPT1,-0.8156077729605482,0
C161CPT12,0.17111369556534012,0
C161CPT2,-0.3606843056034289,0
C161CPT22,0.4835112377513326,0
C180CPT1,-5.160891155032764,0
C180CPT2,1.3631760266878727,0
C180CRNt,-1,0
C181CPT1,0.7839604426964575,0
C181CPT2,-1.0326536442599352,0
C204CPT1,1.0186232208229244,0
C204CPT2,-0.8511772019103019,0
C226COAtx,0.8933152260592606,0
C226CPT1,0.7246625793297078,0
C226CPT2,0.7246625793297078,0
C3STDH1Pr,0.22366852954418748,0
C3STDH1r,-0.0288351406629488,0
C3STKR2r,0.0807749845882856,0
C4STMO1r,0.4759724088143083,0
C4STMO2Pr,0.044202610669991545,0
C4STMO2r,0.1279516166618677,0
CAATPS,0.32373668851128257,0
CAROtr,0.5629758038312349,0
CARVEOLte,0.05592271903435937,0
CAT2p,-0.10938969736587803,0
CAt7r,0.9937297055588671,0
CATm,-0.2064899595950448,0
CATp,0.01995481830032986,0
CBPPer,-0.5347016228753049,0
CBPSam,0.3387804739120857,0
CBPter,-0.5347016228753049,0
CBR2,1,0
CDIPTr,-0.24941464587739984,0
CDPDAGtm,-0.4238155924583821,0
CDS,0.15733398202248775,0
CDSm,0.42248230613083365,0
CEPTC,0.34850926572479135,0
CEPTE,0.2782248846520033,0
CERK,0.056125382617446914,0
CERT1gt,-0.16903847389608825,0
CERT1rt,-0.4742228934762217,0
CERT2gt,0.548582091263735,0
CERT2rt,-0.3809565900505917,0
CHAT,8.517426167065729,0
CHATn,0.855318406943107,0
CHLPCTD,0.39232259989941354,0
CHOLATEt,0.8630764722807968,0
CHOLATEt2,0.44329569144663117,0
CHOLATEt3,0.38193021406187017,0
CHOLD2m,0.3235561671601101,0
CHOLK,0.2645165210114664,0
CHOLPtg,-0.0994872934761052,0
CHOLPtl,-0.5469862943751141,0
CHOLt4,1,0.9923358960893777
CHOLtg,0.060691254864622464,0
CHOLtn,0.855318406943107,0
CHOLtr,0.7849622744359537,0
CHOLtu,-0.6958444841866841,0
CHSTEROLSULT,0.43486285565775706,0
CHSTEROLt1,0.19690449829530574,0
CHSTEROLt3,-0.18717818350107776,0
CHSTEROLtg,-0.46011188551772986,0
CHTNASE,0.4294755663193456,0
CHTNASEe,0.4899683786803627,0
CITMCOAHm,-0.1072401272050262,0
CITMCOALm,-0.1072401272050262,0
CITRtm,0.6248404718723397,0
CITt4_2,0.33812513465925126,0
CITtam,0.9347718393001097,0
CITtbm,-0.008245738211862808,0
CKc,0.2953111681359002,0
CLFORtex,0.2804048399540205,0
CLHCO3tex2,1,0.5228667779326279
CLI2tex,1,0
CLOHtex2,1,1
CLOXAtex2,NA,1
CLPNDCPT1,-0.10397258846797416,0
CLPNDCPT2,-0.10397258846797416,0
CLS_hs,0.17229810294160444,0
CMPACNAtg,0.3622938494431835,0
CMPACNAtn,0.6751482885437803,0
CMPSAS,0.30358195518373743,0
CMPSASn,0.6751482885437803,0
CO2ter,0.31324821133775893,0
CO2tg,0.05020159114898734,0
CO2tp,-1.2904210777689464,0
COAtg,-0.7373301897017592,0
COAtl,0.018627525859847466,0
COAtm,-0.030137827569437357,0
COAtn,-0.855318406943107,0
COAtr,1,0
COKECBESr,0.1368800339228324,0
COQ3m,0.2667967776388299,0
COQ5m,0.2667967776388299,0
COQ6m,0.2667967776388299,0
COQ7m,0.2667967776388299,0
CORE2GTg,0.2670587639995828,0
CORE3GTg,0.3485667887444521,0
CORE4GTg,0.3485667887444521,0
CORE6GTg,0.3692823411507097,0
COt,0.5360133760243325,0
COUCOAFm,0.4033014330295306,0
COUMARINte,0.05836361174859079,0
CREATt4_2_r,0.6932317713438769,0
CRNCAR3tp,-0.5034835518100149,0
CRNCARtp,0.5571559599034306,0
