Reaction,fc,pval,S1K,S1K_FC5,subSystem,rxnNames,geneRules,kegg,source
KYNAKGAT,1,0,0,482.1525648940563,Tryptophan metabolism,L-Kynurenine:2-Oxoglutarate Aminotransferase,51166.1 or 883.1 or 51166.2,NA,PMID:15016471
KYNATESYN,1,0,0,482.1525648940563,Tryptophan metabolism,"4- (2-Aminophenyl)-2, 4-Dioxobutanoate Dehydratase",NA,NA,"PMID:15016471,PMID:16008534"
LACZe,0.3356061038378289,0,19.864955829772764,39.93377484647641,Galactose metabolism,"B-Galactosidase, Extracellular",3938.1 or 2720.1,NA,PMID:5774109
LALDO,0.6643704234714953,0,11.536213216086987,57.20750916624144,Pyruvate metabolism,D-Lactaldehyde:NAD+ Oxidoreductase (Glutathione-Formylating),128.1,NA,NA
LCYSTAT,0.3589152437746934,0,3.392034987240771,7.190138287984181,Methionine and cysteine metabolism,L-Cysteate:2-Oxoglutarate Aminotransferase,2805.1,NA,PMID:3346220
LDH_Lm,-0.39814415601766756,0,656.7561007724762,282.7122622654438,Pyruvate metabolism,L-Lactate Dehydrogenase,3939.1 or 3945.1 or 197257.1,NA,"PMID:15987839,PMID:9927705"
LEUKTRA4t,0.5643268908302536,0,2.1916856098975686,7.869461446317217,"Transport, extracellular",Transport of Leukotriene A4,387775.1,NA,"PMID:15987839,PMID:9927705"
LEUKTRA4tr,0.4693457657143562,0,78.21963345999475,216.58488671986387,"Transport, endoplasmic reticular",Transport of Leukotriene Intracellular,NA,NA,NA
LEUKTRB4t,0.8069148736805234,0,-152.91554753051102,-16.340403325697036,"Transport, extracellular",Transport of Leukotriene B4,387775.1,NA,NA
LEUKTRC4t,-0.4912977840391579,0,-134.07495996305047,-393.0505596685409,"Transport, extracellular",Transport of Leukotriene C4 via Bicarbonate Antiport,10599.1 or 28234.1,NA,"PMID:10358072,PMID:12507753,PMID:9334206"
LEUKTRD4tr,-0.4693457657143562,0,-78.21963345999475,-216.58488671986387,"Transport, endoplasmic reticular","Transport of Leukotriene D4, Endoplasmatic Reticulum",NA,NA,NA
LEUKTRE4t,0.4702495921742004,0,115.17424917999357,319.6503303901911,"Transport, extracellular",Transport of Leukotriene E4,387775.1,NA,NA
LEUKTRF4t,0.5502419093424079,0,1.9542833775964399,6.736092262957701,"Transport, extracellular",Transport of Leukotriene F4,387775.1,NA,NA
LEUt4,0.999714740605678,0,0.0018032987222075462,12.641417279467731,"Transport, extracellular",Transport of L-Leucine via Sodium Symport,81539.1 or 84889.1 or 6520.1 or 6542.1 or 6541.1 or 11254.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1),NA,"PMID:10391915,PMID:10891391,PMID:11325958,PMID:11342143,PMID:11414754,PMID:11591158,PMID:11891586,PMID:12049641,PMID:1348489,PMID:1376926,PMID:14770310,PMID:7534987,PMID:8954799"
LEUtec,0.9860123106849481,0,-22.454914532467164,-0.15815227649211883,"Transport, extracellular",Transport of L-Leucine  via Diffusion,8501.1 or 124935.1,NA,"PMID:12930836,PMID:14624363,PMID:15659399"
LGNCCOAtx,0.9001212218161609,0,0.48838508120731455,9.291171499038022,"Transport, peroxisomal",Fatty Acid Intracellular Transport,NA,NA,NA
LGNCt,0.8398812881332395,0,1.5664998151779175,18.000230355390116,"Transport, extracellular",Fatty Acid Transport via Diffusion,11001.1,NA,"PMID:11788354,PMID:12864740"
L_LACtcm,-0.4208160021844755,0,643.7791499199867,262.4312938393593,"Transport, mitochondrial","Transport of L-Lactate via Diffusion, Mitochondrial",366.1,NA,"PMID:12096044,PMID:16126913,PMID:9733774"
L_LACtm,0.40096393234093103,0,7.408972750247541,17.327343308985906,"Transport, mitochondrial","Transport of L-Lactate, Mitochondrial",6566.1,NA,NA
LNELDCCRNt,-1,0,19.073655170351824,NA,Fatty acid oxidation,Transport into the Mitochondria (Carnitine),788.1,NA,NA
LNLCCPT1,0.35510652761006334,0,-750.6708278141022,-357.2432918795347,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2,NA,NA
LNLNCGCPT1,5.048670851343556,0,-4.059776185803021,2.7174065030813215,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2,NA,NA
LNLNCGCPT2,0.3553299769444146,0,-11.5086027556515,-5.474129053464969,Fatty acid oxidation,Carnitine Transferase,1376.1,NA,NA
LPS2e,0.33823114071332233,0,208.52545936946868,421.68086250019076,Fatty acid oxidation,"Lipase, Extracellular",3990.1,NA,PMID:14630921
LPS3e,0.33823114071332233,0,208.52545936946868,421.68086250019076,Fatty acid oxidation,"Lipase, Extracellular",3990.1,NA,PMID:14630921
LSTO2r,0.47194131429125585,0,0.673923040577814,1.8785320513152215,Cholesterol metabolism,Lathosterol Oxidase,6309.1 or 1581.1,NA,PMID:10344195
LTA4H,-0.39902306967494566,0,143.07533892319427,61.46072917243326,Eicosanoid metabolism,Leukotriene A-4 Hydrolase,4048.1,NA,PMID:7918238
LTC4Sr,0.4693457657143562,0,78.21963345999475,216.58488671986387,Eicosanoid metabolism,Leukotriene C4 Synthase,4056.1 or 4259.1 or 4056.2 or 4258.1,NA,PMID:11160764
LTD4DP,1,0,-332.61981694221186,NA,Eicosanoid metabolism,Leukotriene D4 Dipeptidase,NA,NA,"PMID:11160764,PMID:3001504"
LYStiDF,0.6201627881082232,0.005977058283575548,0.014118167711794376,0.06021982377397362,"Transport, extracellular",Transport of L-Lysine via Diffusion,6541.1 or 6542.1 or 55089.1 or 84889.1,NA,"PMID:11342143,PMID:11414754,PMID:11591158,PMID:11891586,PMID:12049641,PMID:1348489,PMID:14770310,PMID:7534987,PMID:8954799"
LYStm,1.0011449748701213,0,-0.33329526306015617,1.9069817795643759e-4,"Transport, mitochondrial","Transport of Lysine  via Ornithine Carrier, Mitochondrial",83884.1 or 10166.1,NA,PMID:14598172
M4CET3er,-0.6460436587146373,0,4.486238093598114,0.964696418189171,Phosphatidylinositol phosphate metabolism,"M4C Phosphoethanolaminyl Transferase, Endoplasmic Reticulum",(84720.2 and 5281.2) or (5281.1 and 84720.1) or (84720.1 and 5281.2) or (84720.2 and 5281.1),NA,"PMID:15208306,PMID:15632136"
MALTe,0.37034147657499017,0,17.432832251551492,37.93950562049411,Starch and sucrose metabolism,"Alpha-Glucosidase, Extracellular",8972.1,NA,PMID:3143729
MALTly,0.838861826367334,0,4.038009570568829,46.08058715343233,Starch and sucrose metabolism,"Alpha-Glucosidase, Lysosomal",2548.1,NA,PMID:3049072
MALTt1r,-0.7086825366969528,0,248.09192282142638,42.2977984910087,"Transport, extracellular",Maltose Transport (Uniport),6515.1,NA,"PMID:10421229,PMID:12750891,PMID:3170580,PMID:8504756,PMID:9230074"
MANt1r,-1,0,0,-0.907127825447917,"Transport, extracellular",Mannose Transport (Uniport),6513.1 or 6515.1 or 6514.1,NA,"PMID:11882499,PMID:12135767,PMID:12750891,PMID:1701966,PMID:2182619,PMID:3103217,PMID:3399500,PMID:3839598,PMID:7926364,PMID:9770484"
MAOX,0.5837456300910608,0,7.227039040339884,27.497108321384573,Tyrosine metabolism,Methylamine Oxidase,8639.1 or 26.1 or 314.2 or 314.1,NA,"PMID:11136547,PMID:14715500,PMID:9131641"
MCCCrm,0.47634351612198544,0,5.450443209385081,15.366421957722283,"Valine, leucine, and isoleucine metabolism","Methylcrotonoyl Coenzyme A Carboxylase, Mitochondrial",56922.1 and 64087.1,NA,"PMID:11181649,PMID:11406611"
MCDp,0.6418485107066767,0,6.1134050008669805,28.02524963898654,Fatty acid oxidation,Malonyl Coenzyme A Decarboxylase Peroxisomal,23417.1,NA,"PMID:12123667,PMID:12955715"
MCLACCYSR,0.6174659187625039,0,48.36718574783257,204.5106001548767,Methionine and cysteine metabolism,3-Mercaptolactate:Cysteine Reductase,NA,NA,PMID:6945862
MCLOR,-0.6174659187625039,0,-48.36718574783257,-204.5106001548767,Methionine and cysteine metabolism,3-Mercaptolactate:NAD+ Oxidoreductase,92483.1 or (3945.1 and 3939.1) or 55293.1 or 3948.2 or 3948.1 or 3945.1 or 160287.1 or 3939.1,NA,PMID:7054184
MCPST,0.6911698509726931,0,7.973615453437384,43.66393015893968,Methionine and cysteine metabolism,3-Mercaptopyruvate Sulfurtransferase,4357.1,NA,PMID:4828222
MDHm,1.1358785461995065,0,-43.02193697383134,676.2629919769287,Citric acid cycle,"Malate Dehydrogenase, Mitochondrial",4191.1 or 4190.1,NA,"PMID:15565635,PMID:9933076"
ME1m,0.3331290311070743,0,10.597165349222287,21.184591073057334,Pyruvate metabolism,"Malic Enzyme (NAD), Mitochondrial",4200.1,NA,NA
MEOHtly,0.6257766696219754,0,26.74500554196108,116.19106161849312,"Transport, lysosomal","Methanol Transporter, Lysosomal",NA,NA,NA
MERCPLACCYSt,0.6174659187625039,0,48.36718574783257,204.5106001548767,"Transport, extracellular","3-Mercaptolactate-Cysteine Disulfide Transport, Extracellular",NA,NA,NA
METLEUex,-0.8635749150045594,0.001959513457049629,2.0019532193901566,0.14655522346496583,"Transport, extracellular",Methionine/Leucine Exchange (Met In),6520.1 and 8140.1,NA,PMID:14770310
METS,-0.33264645907945833,0,532.6593648349226,266.74149832103177,Methionine and cysteine metabolism,Methionine Synthase,4548.1,NA,"PMID:8968736,PMID:9013615"
METt4,0.9631153134805622,0,0.032671065415069464,1.7388535697666463,"Transport, extracellular",L-Methionine Transport in via Sodium Symport,81539.1 or 11254.1 or 54407.1 or 6584.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1),NA,"PMID:10747860,PMID:10891391,PMID:10930503,PMID:11325958"
METtec,-1.0024226361622721,3.669644890637477e-12,0.004804277181625366,-3.970960860198736,"Transport, extracellular",L-Methionine Transport via Diffusion (Extracellular to Cytosol),8501.1 or 124935.1,NA,"PMID:12930836,PMID:14624363,PMID:15659399"
MGCHrm,1,0,NA,15.366421957722283,"Valine, leucine, and isoleucine metabolism","Methylglutaconyl Coenzyme A Hydratase (Reversible), Mitochondrial",549.1,NA,"PMID:12434311,PMID:3082934"
MI145PP,-0.566988122967105,0,69.80704098352119,19.290049109722116,Inositol phosphate metabolism,"Inositol-1, 4, 5-Trisphosphate 5-Phosphatase",3635.1 or 8867.2 or 3636.1 or 27124.2 or 8867.1 or 27124.1 or 3633.1 or 56623.1 or 3632.1,NA,"PMID:10593988,PMID:10764818,PMID:15261714,PMID:2906139,PMID:7721860,PMID:8006039,PMID:8013665,PMID:8530088,PMID:8769125,PMID:9428629,PMID:9824312"
MI14PP,0.5032542149512964,0,35.368257399393805,107.0315715027321,Inositol phosphate metabolism,"Inositol-1, 4-Bisphosphate 1-Phosphatase",3628.1,NA,"PMID:2906139,PMID:8390685"
MI14Ptn,-0.46639219732294845,0,-156.90921151411385,-431.19767420576363,"Transport, nuclear","Inositol 1, 4-Bisphosphate Nuclear Transport (Diffusion)",NA,NA,NA
MI1P_Dtn,-0.70247429855783206,0,-2.993222158796812,-17.12754148809521,"Transport, nuclear",Inositol 1-Phosphate Nuclear Transport (Diffusion),NA,NA,NA
MINOHPtn,0.3662641583893244,0,-6.499288891221291,-3.014667617574548,"Transport, nuclear",Inositol Hexakisphosphate Nuclear Transport (Diffusion),NA,NA,NA
MLTG1,0.8518620074059562,0,15.566960578207881,194.60141426763533,Starch and sucrose metabolism,Maltodextrin Glucosidase (Maltotriose),2595.1,NA,PMID:12370436
MLTG1e,0.47625740268430417,0,32.35650659526959,91.20230554299951,Starch and sucrose metabolism,"Maltodextrin Glucosidase (Maltotriose), Extracellular",8972.1,NA,PMID:3143729
MLTG1ly,0.838861826367334,0,4.038009570568829,46.08058715343233,Starch and sucrose metabolism,"Maltodextrin Glucosidase (Maltotriose), Lysosomal",2548.1,NA,PMID:3049072
MTHFD2m,1.06041670302,0,-25.41140823257938,0.7451276735708104,Folate metabolism,"Methylenetetrahydrofolate Dehydrogenase (NAD), Mitochondrial",10797.1,NA,PMID:8218174
NACASPAH,-0.4682762562605291,0,21.09058585658758,7.637776080289362,Alanine and aspartate metabolism,N-Acetyl-L-Aspartate Amidohydrolase,443.1 or 91703.1,NA,PMID:8252036
NACHEX12ly,-0.36145626910696543,0,0.8778533330326477,0.4117265865757396,Keratan sulfate degradation,"Beta-N-Acetylhexosaminidase, Lysosomal",3073.1 or 3074.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEX3ly,-0.37209020200132825,0,10.502369190972624,4.806200428800023,Chondroitin sulfate degradation,"Beta-N-Acetylhexosaminidase, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEX6ly,0.46818781971869,0,1.3747719115951296,3.7953688357187945,Chondroitin sulfate degradation,"Beta-N-Acetylhexosaminidase, Lysosomal",(3073.1 and 3074.1) or 3073.1 or 3074.1,NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEX7ly,0.5479543720089416,0,1.4695610033680242,5.032264973354363,Chondroitin sulfate degradation,"Beta-N-Acetylhexosaminidase, Lysosomal",(3073.1 and 3074.1) or 3073.1 or 3074.1,NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEXA10ly,-0.3928431209297601,0,1.9122822817735432,0.8335865860671416,Keratan sulfate degradation,"Beta-N-Acetylhexosaminidase A, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEXA12ly,-0.3802913581477002,0,1.6975323525700698,0.7621401543245546,Keratan sulfate degradation,"Beta-N-Acetylhexosaminidase A, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEXA13ly,-0.41819300824876565,0,1.5924154928780438,0.6532809442302088,Keratan sulfate degradation,"Beta-N-Acetylhexosaminidase A, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEXA14ly,-0.43242329824667924,0,1.6339224880536622,0.6474177973963481,Keratan sulfate degradation,"Beta-N-Acetylhexosaminidase A, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEXA15ly,-0.43831309432068205,0,1.6615871587709823,0.648879408392898,Keratan sulfate degradation,"Beta-N-Acetylhexosaminidase A, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEXA16ly,-0.5234325945062183,0,2.0494679144222827,0.6411242677498012,Keratan sulfate degradation,"Beta-N-Acetylhexosaminidase A, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEXA17ly,-0.5264054377481066,0,2.0977504394723265,0.6508645583451871,Keratan sulfate degradation,"Beta-N-Acetylhexosaminidase A, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEXA18ly,-0.5312734109413972,0,2.089738121968077,0.6396740222463865,Keratan sulfate degradation,"Beta-N-Acetylhexosaminidase A, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEXA19ly,-0.41879722052549606,0,2.0183110356014264,0.8267904438811478,Keratan sulfate degradation,"Beta-N-Acetylhexosaminidase A, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEXA6ly,-0.5024846676406427,0,6.821168491664121,2.2586825558349894,Chondroitin sulfate degradation,"Beta-N-Acetylhexosaminidase A, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NACHEXA9ly,-0.5303393515247357,0,1.7274929447436165,0.5301670220114032,Keratan sulfate degradation,"Beta-N-Acetylhexosaminidase A, Lysosomal",3073.1 or (3073.1 and 3074.1),NA,"PMID:10336991,PMID:11707436,PMID:12706724,PMID:8993162"
NADNe,-0.5933863344174436,0,17.220645329477453,4.394508456529474,NAD metabolism,"NAD Nucleosidase, Extracellular",952.1,NA,PMID:8394137
NADPHtxu,-1,0,258.1922078989923,NA,"Transport, peroxisomal","Transport of NADPH, Peroxisome",NA,NA,PMID:10521434
NADPNe,-0.33550350065129225,0,499.018352942276,248.29283373588248,NAD metabolism,"Transport of NADP Nucleosidase, Extracellular",952.1,NA,PMID:8394137
NADPtxu,-1,0,258.1922078989923,NA,"Transport, peroxisomal","Transport of NADP, Peroxisome",NA,NA,PMID:10521434
NADtn,-0.5612253075441753,0,32.631503193168065,9.170923446325475,"Transport, nuclear","Transport of NAD, Nuclear Through Pores",NA,NA,NA
NaKt,-0.5560128789919985,0,48.43232804773394,13.819506370383362,"Transport, extracellular",Na+/K+ Exchanging ATPase,(481.1 and 478.1) or (477.1 and 23439.1) or (483.1 and 476.1) or (481.1 and 480.1) or (482.1 and 478.1) or (482.1 and 476.1) or (482.1 and 477.1) or (481.1 and 476.1) or (23439.1 and 476.1) or (480.1 and 23439.1) or (481.1 and 477.1),NA,"PMID:10456317,PMID:8833915,PMID:9159180"
NAtx,-1,0,184.39883448601663,NA,"Transport, peroxisomal",Sodium Transport via Diffusion (Perioxisome),NA,NA,NA
NCCt,-0.9984551008953414,0,57.932168109254725,0.044784270911477506,"Transport, extracellular",Na+-Cl- Symport,6559.1,NA,"PMID:12739168,PMID:8528245,PMID:8670281,PMID:8812482"
NDP10ex,0.8376373677927793,0,6.6867519432854,75.68136259616371,Nucleotide interconversion,"Nucleoside-Diphosphatase (IDP), Extracellular",124583.1 or 953.1 or 377841.1 or 956.1,NA,"PMID:12234496,PMID:12600208"
NDP3ex,0.3558273946658031,0,85.40432465628982,179.75542895348073,Nucleotide interconversion,"Nucleoside-Diphosphatase (GDP), Extracellular",124583.1 or 953.1 or 377841.1 or 956.1,NA,"PMID:12234496,PMID:12600208"
NDPK10,-0.44945623353217484,0,-144.15974347622694,-379.53974149342775,Nucleotide interconversion,Nucleoside-Diphosphate Kinase (ATP:DIDP),(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2),NA,PMID:7050910
NDPK10n,0.44945623353217484,0,144.15974347622694,379.53974149342775,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:DIDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:7050910
NDPK1m,0.7824502668403313,2.416871233447159e-4,-6.139412881565094,-0.7493211221590638,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:GDP), Mitochondrial",4833.1 or 10201.1,NA,PMID:9099850
NDPK1n,-0.999982586857967,0,-8.963709234041744e-4,-102.952484667518,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:GDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:15242782
NDPK2n,-0.9764800573599212,0,-0.12441650810678748,-10.455244336369633,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:UDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,NA
NDPK4m,-0.4061802642602744,0,58.76985953107579,24.818085805352126,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:dTDP), Mitochondrial",4833.1,NA,PMID:9099850
NDPK4n,-1.0612896996612324,0,4.07908445390854,-0.12128613513857125,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:dTDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:7050910
NDPK5n,-0.8972176817738778,0,-2.543491646135246,-46.949294467903115,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:dGDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:7050910
NDPK6m,-0.41101301978847843,0,-41.3756997387141,-99.12214190747962,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:dUDP), Mitochondrial",4833.1 or 10201.1,NA,PMID:9099850
NDPK6n,0.9397420899869636,0,-289.82142910861967,-9.003276098006499,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:dUDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:7050910
NDPK8n,-0.7847712391897927,0,-3.420473930339198,-28.364069338535888,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:dADP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:7050910
NH4t3r,-1,0,0,-68.01886681248396,"Transport, extracellular",Transport of Ammonium ion via Proton Antiport,57127.1 or 6005.1,NA,"PMID:10444453,PMID:11024028,PMID:12920597,PMID:1417776,PMID:14966114,PMID:15284342,PMID:8595899"
NH4tn,0.5693158728296132,0,-527.0177208709716,-144.63510568294936,"Transport, nuclear","Transport of Ammonium ion, Nuclear",NA,NA,NA
NMNATr,-0.37304640825966595,0,-373.48902362794877,-817.9517099395752,NAD metabolism,Nicotinamide-Nucleotide Adenylyltransferase,349565.1 or 23057.1 or 23057.2,NA,NA
NMNS,-0.8667124704824997,0,116.07527970696296,8.288039810541877,NAD metabolism,Nicotinamide Ribotide (NMN) Synthetase,10135.1,NA,PMID:19513556
NNMT,0.4327426285889304,0,250.4992130263567,632.6949970488072,NAD metabolism,Nicotinamide N-Methyltransferase,4837.1,NA,PMID:8182091
NORANMT,-0.6567954915443865,0,35.53146415476366,7.360328267538152,Tyrosine metabolism,Noradrenaline N-Methyltransferase,5409.1,NA,NA
NRPPHRtu,-0.6752262363280755,0,77.19108935127575,14.964928358273395,"Transport, extracellular",Transport of Norepinephrine via Uniport,6581.1 or 6582.2 or 6582.1 or 6580.1,NA,PMID:12883891
NS26T2g,0.4483307930215326,0,0.7417509337046005,1.9473639355744907,O-glycan metabolism,"Alpha-N-Acetylgalactosaminide Alpha-2, 6-Sialyltransferase",55808.1,NA,PMID:10536037
NTD2e,0.9123686232241376,0,3.270211755745832,71.36542392780986,Nucleotide interconversion,"5'-Nucleotidase (UMP), Extracellular",4907.1,NA,PMID:2840110
NTD4e,0.4298514602033219,0,8.84361284164993,22.178523406576435,Nucleotide interconversion,"5'-Nucleotidase (CMP), Extracellular",4907.1 or 30833.1,NA,PMID:8450671
NTD9e,0.3558273946658031,0,85.40432465628982,179.75542895348073,Nucleotide interconversion,"5'-Nucleotidase (GMP), Extracellular",4907.1 or 30833.1,NA,PMID:16325434
NTP3e,0.3558273946658031,0,85.40432465628982,179.75542895348073,Nucleotide interconversion,Nucleoside-Triphosphatase (GTP),124583.1 or 953.1 or 377841.1 or 956.1,NA,"PMID:12234496,PMID:12600208"
O16G2e,0.545705717547781,0,7.038611870839959,23.94840312237758,Starch and sucrose metabolism,"Oligo-1, 6-Glucosidase (Strch2 ->Strch3), Extracellular",6476.1,NA,NA
OCCOAtx,0.45460344191570556,0,-83.0869040371269,-31.153034688305862,"Transport, peroxisomal",Fatty Acid Intracellular Transport,NA,NA,NA
OCDCAtr,-1,0,4.706105892133676,NA,"Transport, extracellular",Fatty Acid Transport via Diffusion,10998.1,NA,"PMID:11788354,PMID:12864740"
OCDCEAtr,1,0,NA,2.4635097050721537,"Transport, extracellular",Fatty Acid Transport via Diffusion,10998.1,NA,"PMID:11788354,PMID:12864740"
ODECOAtx,0.469180498241506,0,-3.494825859190981,-1.2626914960611666,"Transport, peroxisomal",Fatty Acid Intracellular Transport,NA,NA,NA
OIVD2m,-0.3970421996972316,0,106.06006504160408,45.77509794000024,"Valine, leucine, and isoleucine metabolism",2-Oxoisovalerate Dehydrogenase (Acylating,(1629.1) and (594.1 and 593.1) and (1738.1) or (1629.1) and (1738.1) and (594.2 and 593.1),NA,"PMID:1429740,PMID:2914958"
ORNt4m,-0.8301787899809556,0,41.53408409701623,3.8539231560329905,"Transport, mitochondrial",Ornithine Mitochondrial Transport Exchange with Citruline,10166.1 or 83884.1,NA,PMID:14598172
ORNTArm,0.3821581824832757,0,-395.8504375195414,-176.95004586410522,Urea cycle,"Ornithine Transaminase Reversible, Mitochondrial",4942.1,NA,PMID:9514741
ORPT,-0.6190458669128661,0,230.92361012874247,54.33527579653235,Pyrimidine synthesis,Orotate Phosphoribosyltransferase,7372.1,NA,"PMID:3279416,PMID:6574608,PMID:6893554,PMID:9042911"
P45019A2r,0.3310761069723435,0,2.0141766450792393,4.007963290639767,Steroid metabolism,Aromatase,1588.1 or 1588.2,NA,PMID:2208160
P4501B1r,0.5318713747329206,0,3.1144553515735307,10.191525882950009,Steroid metabolism,Cytochrome P450 1B1,1545.1 or 1576.1,NA,"PMID:15579107,PMID:8910454"
P45027A11m,-0.5419430586534316,0,17.549586267582846,5.213363595051873,Bile acid synthesis,"5-Beta-Cholestane-3-Alpha, 7-Alpha, 12-Alpha-Triol 27-Hydroxylase",1593.1,NA,NA
P45027A15m,0.41243238650620995,0,2.5114928472808966,6.037286185474421,Bile acid synthesis,"5-Beta-Cytochrome P450, Family 27, Subfamily A, Polypeptide 1",1593.1,NA,NA
P45027A16m,0.6478406403561852,0,4.414235908368415,20.65530029724664,Bile acid synthesis,Cytochrome P450 27,1593.1,NA,NA
P45027A1m,-0.43684281541819464,0,14.459052080935018,5.667091051466971,Bile acid synthesis,Cytochrome P450 27,1593.1,NA,NA
P4502C18,0.7434844486191646,0,7.605393279711866,51.692323671729675,Cytochrome metabolism,Cytochrome P450 2C18,1562.1,NA,"PMID:15579107,PMID:8110777"
P4502C94,-0.5732110203559798,0,11.943864110014788,3.2401944243732794,Limonene and pinene degradation,Cytochrome P450 2C9,1559.1 or 1557.1,NA,"PMID:11950794,PMID:11996015"
P4503A5,-0.5145279000004797,2.980222891216665e-12,16.72626982071991,5.361497358365551,Cytochrome metabolism,Cytochrome P450 3A5,1577.1,NA,PMID:15579107
P4507B11r,0.4262856010818464,0,2.095145863757226,5.208648036859587,Bile acid synthesis,Oxysterol 7Alpha-Hydroxylase,9420.1,NA,NA
P5CRm,-0.754057185872646,0,79.89545735060648,11.20243614350828,Arginine and proline metabolism,"Pyrroline-5-Carboxylate Reductase, Mitochondrial",5831.1 or 5831.2,NA,NA
PA_HStn,-0.4419819132625277,0,-17.2630549820533,-44.60968854489606,"Transport, nuclear","Phosphatidate Transport, Nuclear",NA,NA,NA
PCHOL_HStg,0.3331966068391189,0,67.80226923013926,135.56283036460877,"Transport, golgi apparatus",Phosphatidylcholine Scramblase,NA,NA,PMID:10856717
PCHOLPm_hs,-0.39492851668265055,0,4.214298119037236,1.8280159761100476,Glycerophospholipid metabolism,Choline Phosphatase,5337.1,NA,"PMID:11481335,PMID:8530346"
PCRNtc,1,0,NA,527.1451058654785,Fatty acid oxidation,Transport into the Cytosol from Peroxisome (Carnitine),NA,NA,PMID:7654220
PDE1,-0.5275144359775717,0,2.8613479452257464,0.8850624032886412,Nucleotide interconversion,"3', 5'-Cyclic-Nucleotide Phosphodiesterase",5139.1 or 5142.1 or 5151.3 or 5153.1 or 5150.2 or 5143.1 or 5150.1 or 5137.1 or 5144.1 or 5136.2 or 5140.2 or 5151.2 or 10846.1 or 5151.5 or 5140.1 or 5141.1 or 5138.1 or 5136.1 or 5151.4 or 5151.1 or 27115.1 or 50940.1 or 8622.1,NA,"PMID:10725373,PMID:10872825,PMID:10906126,PMID:10952971,PMID:11050148,PMID:11114167,PMID:12038792,PMID:12135876,PMID:12154085,PMID:12388353,PMID:12681444,PMID:12764607,PMID:14604994,PMID:15147193,PMID:15272012,PMID:15480303,PMID:8884271,PMID:9210593,PMID:9419816"
