Reaction,fc,pval,S1K1,S1K1_FC5,subSystem,rxnNames,geneRules,kegg,source
r1944,0.9999997248843842,0.017306387599257927,1.2798892450518906e-6,9.304372381901741,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1946,0.46618196792049715,1.2510610331471063e-16,0.35318594491856636,0.9700587702991673,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1950,-0.6001542059184093,0,2.2875141553979366,0.5716029808595866,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1951,0.873642363262158,0,0.06903969997663807,1.023726859434042,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1952,-0.5718412134323224,0,11.65635840907592,3.1751122375331295,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1953,0.9520756795736016,1.6036566794497274e-8,0.043763279377133583,1.7825862228279001,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1954,0.9975669349019272,0.02438716468467777,0.01783646439467557,14.643887472876534,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1960,-0.7776770244982887,0,2.3836298405405776,0.2981057139967335,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1961,0.8444672063369314,5.3647463278220965e-5,0.12204441670551897,1.4473277244508267,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1962,-0.5971303299634866,9.513121275787316e-9,1.2777674337013507,0.322311670338409,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1965,-0.8950051313648638,0,12.53991920786202,0.6947881819066112,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1966,-0.7737773979058051,0,1.013534452437237,0.12926334579139948,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1975,-0.8822508325806137,0,20.9879416051887,1.3129560667902231,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1976,0.9331355386866046,0,0.05192938128612586,1.501343621026166,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1980,-0.7297936330147629,0,11.878940057015699,1.855576974721253,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1981,-0.9619174237033459,0,7.037235198332929,0.13659904495477676,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1985,-0.8560110213390543,1.2008683976958587e-9,4.738731570588052,0.3676298853576183,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1990,-0.7633179089640785,0,2.0568581211943644,0.2760826499938965,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r2009,-0.35683587812992135,0,55.37746740077846,26.249895633140206,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2010,-0.5372840800071293,0,68.85102447493077,20.723863303275404,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2011,-0.4558652958966274,0,10.540080696330103,3.939391719198227,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2014,-0.882501457723125,0,9.398926633434185,0.5866450588205815,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2015,0.7536095839873032,0,2.0619316729469572,14.675177718846127,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2018,-0.9193664054048052,0,36.536276322624275,1.5349082305080577,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2019,-0.9552748799221155,0,33.56541635312364,0.7677781227964442,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2022,-0.8111984995460534,0,19.34021551609002,2.016047224782745,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2024,-0.8706767382431442,0,12.40873602124229,0.857838333978504,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2026,0.7706081463929606,0,8.993513172006603,69.41827896960079,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2027,-0.9679149009552361,0,52.45735650982037,0.8552704583044164,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2028,-0.9711890426704326,0,45.72444309694227,0.6683098122337137,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2029,-0.9246018861007128,0,114.84490567524732,4.499158678680659,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2030,0.43244589484355495,0,2.227356727322807,5.621610294803977,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2031,-0.7485626981293445,0,53.69647196256842,7.721367981076986,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2035,-0.736775510540975,0,21.760326228521112,3.2979799215272068,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2036,0.5498636099643401,0,2.7272288194047287,9.390115522334352,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2037,-0.7651858674486012,0,20.095207893480733,2.6731682464510205,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2038,-0.9918313694491379,0,54.630579510065914,0.22404357499432698,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2039,-0.43734102086127447,0,51.54635635270646,20.178245679202675,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2060,0.8724590964378437,3.275078318317516e-9,0.08539985323995351,1.2537760637369006,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2065,0.9811420894155221,0.018878437859182546,0.011863326497958042,1.2463170477077365,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2066,-0.8900438232980594,0.004689255616315184,2.308024057477713,0.13427281313166023,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2080,-5.443786731210978,0,40.19676905822754,-58.28799237275123,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2081,0.4256458061684515,0,7.578221642827987,18.81044835981708,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2082,0.8874301767543094,0,13.963263270568849,234.11855595896245,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2083,0.8848482667350475,0,0.5811469233363866,9.51243841591729,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2085,-0.9774344793607481,0,50.88471139607727,0.5806715808868408,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2086,1.043027656276191,3.4657185925602446e-8,-0.10806782360076904,5.131247469133418,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2087,-0.9508288365945665,0,-1.4261632264614106,-56.581950785493014,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2088,-0.7083985648773072,0,91.90578136262297,15.687122602645122,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2089,-0.9996079661302532,0,59.118763866986335,0.011590550830960273,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2092,0.7094621754153451,3.66947011217004e-4,-3.4171827202916143,-0.5807796440541745,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2094,1.0011779545425572,0,-0.07063760128021243,120.00328139730021,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2095,2.789102339620562,0.005433131851963725,-2.806683257210255,1.3252330319881438,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2096,1.0167222504468634,0,-86.27286933052167,0.7153570737838745,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2097,-1.000500576666956,0,61.641405356001854,-0.015424264106433837,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2099,0.9482341990572788,0,1.9197696457624438,72.25157942257971,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2100,1.9715989513826355,0,-13.822748323470353,4.519508855682239,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2101,-0.9217795760856241,1.7830201566534977e-4,1.4990306715369224,0.06101366465091705,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2102,-0.9949666380769772,0,-0.027248495006561277,-10.799906564885378,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2104,-0.8260121869195085,0,26.19792953616559,2.496215797400475,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2105,-1.2285354031715188,4.720735278217015e-10,2.445633855497837,-23.848303389918804,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2106,-0.9749723998553615,0,-1.4112917834222316,-111.36754240492583,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2108,1.0149816048563527,0,-52.30999547273517,0.38893044002056115,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2109,-0.9177775817187843,5.027287088263676e-5,-0.1912363677740097,-4.460447972619534,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2110,0.7921393325347492,0,-220.83987444096283,-25.614037296595423,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2111,0.8279499067302141,0,-123.02018533907831,-11.578891896176339,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2112,-1.2943420727562518,0,29.39069696959853,-229.09505247936846,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2114,-1.019667193864421,0,0.6043695831015706,-62.064035590147974,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2116,0.9041693216853149,0,1.4185279363751413,28.186353534191845,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2117,0.4769912154793142,0,14.676559866573662,41.447009377197546,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2118,0.9689140065611687,0,0.4454635424435139,28.21461729557514,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2120,-1,0,7.448987427973747,0,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2124,0.9700665341761575,0,1.5448555832862854,101.6744369889617,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2125,0.3775805049601246,0,-97.9592872414291,-44.26004134040885,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2126,1.0012336486381075,0,-36.917573930213926,0.022757619947195055,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2127,0.9556567393136388,0,-25.676130556358398,-0.5821897717475892,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2128,1.219733596151155,0,-194.29655098347365,19.233605303533746,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2129,0.9994858598591213,0,0.01124727672338486,43.740546559740324,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2130,1.0166964120970539,0,-0.3434476160526276,41.48373740480691,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2131,4.149808394655523,0,-12.369366354268044,20.223410032134876,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2132,-0.9972795796382534,4.3552008754072135e-7,11.749852960672975,0.01600403847694397,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2133,-1.3280922240239212,0,4.926915783218295,-0.6943379391133785,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2139,0.341125646300833,0,175.4606382076025,357.1466403197855,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2140,0.8746332216176512,0,-76.94580985582378,-5.145779014479081,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2141,1.2169065387418976,0,-129.90232633651368,12.709901607383044,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2144,-0.7913466835241888,0,-26.429588020240214,-226.90535500046312,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2145,0.6565245474057952,0,-173.67047281736126,-36.010057530756285,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2146,0.7714034091133737,0,3.2075499496521194,24.855422793829604,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2148,-0.5524457118957583,0,16.019883718401978,4.618369324069193,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2149,1.2875075455825504,0,-1.5223613677672885e-8,1.9133942582252874e-9,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2151,-0.6282504261239968,0,68.64129409583416,15.671650638634944,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2152,0.8138434213028386,0,23.36722475649938,227.68191806765049,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2153,-0.4436372074248046,0,137.478108558131,52.982635804876686,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2157,0.9864160690031389,0,1.4507137527459286,212.14191316521615,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2158,-0.6049982123124765,0,103.05373354937547,25.362276834705845,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2159,-0.9327273959177859,0,247.9082470113918,8.628963083535949,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2160,0.9985500940744249,0,0.016144596012262626,22.253708540644684,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2161,0.9994766973544974,0,0.0048865843216888616,18.671053098710626,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2162,0.9996652216718697,0,0.0028076090276241304,16.770136107511817,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2163,1,1.3618842290636176e-10,0,0.15430312507493035,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2164,1,5.425640876144937e-13,0,0.20743131789763575,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2165,1,1.7479665969681304e-8,0,0.07076642277881365,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2166,-0.9977156696587861,0.035372030961365285,0.2083656339785084,2.3826010227203368e-4,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2167,-1,0.019711317069497487,0.2338117105582729,0,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2169,1,0,0,0.06443708545636473,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2170,1,0,0,2.6237350676661357,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2171,1,0,0,2.5629667307061608,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2175,-0.8836214309513541,0,1.0497585636882631,0.06485878610273511,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2176,-0.4992709807885813,0,1.0758125540524808,0.35930166857674484,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2177,-0.7918223268117697,0,1.0763961039416259,0.12505795524166605,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2179,0.4244289648227675,0,0.7611840299855503,1.8837858641341667,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2181,-0.40470409498145454,0,2.5846199138413803,1.0953293695349218,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2183,-0.39061372696065294,0,2.6353356720248295,1.1548407384794164,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2187,-0.938062614426872,0.011568518445551568,0.49350449813811864,0.0157716155070113,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2190,0.5806858002205058,0,0.287687569181103,1.0844938133353483,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2191,0.6332154167324078,0,0.17272098685284146,0.7690906090114847,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2192,0.48971953200887647,0,0.14522982206507445,0.42398585901641567,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2194,0.9068033988326183,0,-162.77616046068965,-7.955820151831117,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2195,0.40208102765950665,0,-43.57164914436042,-18.581176954562775,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2196,0.6827119404123615,0,-7.438149825108051,-1.402519390426576,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2197,1.0114941252543683,0,-0.014499608397856354,2.5374594817202363,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2198,0.8286894911775126,0,-199.83942564721107,-18.720834704624117,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.5,10599.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2199,4.028232913873246,0,-14.566783300631963,8.77278626424123,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.5,10599.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2200,-0.6519461202053487,0,11.101236702577886,2.33895552499661,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.5,10599.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2201,0.9890038844792078,0,0.8001030860424042,144.7245750658974,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.5,10599.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2202,-1.0242187277427548,0,0.16039948215400804,-13.40630437507245,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.5,10599.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2206,-0.9999989139399696,0.02438716468467777,0.033798010385292586,1.835334405768663e-8,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076396,PMID:14579113"
r2207,-0.9999999710270248,0.03131828181892844,0.6570852425409365,9.518857405055314e-9,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076396,PMID:14579113"
r2208,-0.9999901797694245,0.02241741571143067,0.0038199420830207598,1.875644811661914e-8,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076396,PMID:14579113"
r2209,0.9994260621880373,0,0.0014321201023471076,4.98907407237076,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076396,PMID:14579113"
r2210,-0.7383919684472139,8.715523648429804e-9,0.9315165091345088,0.1401825392297891,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076396,PMID:14579113"
r2211,0.9879857682032374,1.2510610331471063e-16,0.003388004227506462,0.5606104743800825,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076396,PMID:14579113"
r2212,-0.9875482507270699,1.4005200365692622e-5,5.579971759235114,0.034957847826139185,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076396,PMID:14579113"
r2213,-0.9714786032718542,0.004463365474252632,2.103239883152768,0.03042758821845946,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076396,PMID:14579113"
r2215,-0.8255620922157281,8.971523899603966e-5,1.1000852118876996,0.10511642609383852,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076396,PMID:14579113"
r2216,-0.3871128848291663,0.018878437859182546,0.2189912519941965,0.0967599091251337,"Transport, extracellular",Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,6579.1,NA,"PMID:11076396,PMID:14579113"
