Reaction,fc,pval,S1K2,S1K2_FC5,subSystem,rxnNames,geneRules,kegg,source
HMR_2007,0.4804608003024586,0,3.9915373189158387,11.374145660307212,Steroid metabolism,Steroid 21-Monooxygenase,1589.1 or 1589.1 or 1589.1,NA,PMID:3487786;PMID:3038528
HMR_2010,-0.37332763209431763,0,1.4912665098336795,0.6804898503867957,Steroid metabolism,Corticosterone 18-Monooxygenase,1585.1,NA,PMID:2592361;PMID:2256920
HMR_2011,-0.37332763209431763,0,1.4912665098336795,0.6804898503867957,Steroid metabolism,Corticosterone 18-Monooxygenase,1585.1,NA,PMID:2592361;PMID:2256920
HMR_2041,-0.9776297879657085,0,72.16912834587097,0.8163503165513277,Steroid metabolism,17Beta-Estradiol 17-Dehydrogenase,8630.1 or 3294.1 or 158160.1 or 3292.1 or 7923.1 or 51478.1 or 51144.1 or 51170.1 or 7923.1 or 7923.1 or 7923.1 or 7923.1 or 7923.1,NA,PMID:19027824
HMR_2286,-0.42361089705943694,0,13.175976563712767,5.334666465121339,Fatty acid synthesis,Stearoyl Coenzyme A 9-Desaturase,6319.1 or 79966.1,NA,NA
HMR_2287,0.7309728664158334,0,3.808200871472564,24.502704580606288,Fatty acid synthesis,Stearoyl Coenzyme A 9-Desaturase,6319.1 or 79966.1,NA,NA
HMR_2292,-0.6148239079977802,0,30.19739063073518,7.202836702010863,Fatty acid synthesis,Stearoyl Coenzyme A 9-Desaturase,6319.1 or 79966.1,NA,NA
HMR_2293,-0.35890766979033373,0,7.193250108181028,3.39356203232426,Fatty acid synthesis,Stearoyl Coenzyme A 9-Desaturase,6319.1 or 79966.1,NA,NA
HMR_2342,0.48396381565882157,0,3.5231204442551394,10.13142763265189,Fatty acid synthesis,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,60481.1 or 64834.1 or 6785.1 or 83401.1 or 79993.1 or 79071.1 or 54898.1,NA,PMID:10970790
HMR_2343,0.48396381565882157,0,3.5231204442551394,10.13142763265189,Fatty acid synthesis,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,51144.1,NA,PMID:10970790
HMR_2344,0.48396381565882157,0,3.5231204442551394,10.13142763265189,Fatty acid synthesis,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,51495.1 or 192286.1 or 9200.1 or 401494.1 or 201562.1,NA,PMID:10970790
HMR_2345,0.48396381565882157,0,3.5231204442551394,10.13142763265189,Fatty acid synthesis,Very-Long-Chain Enoyl Coenzyme A Reductase,9524.1 or 253017.1,NA,PMID:10970790
HMR_2361,-0.5179672295916055,0,8.875401545498217,2.81839707212551,Fatty acid synthesis,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,60481.1 or 64834.1 or 6785.1 or 83401.1 or 79993.1 or 79071.1 or 54898.1,NA,PMID:10970790
HMR_2362,-0.5179672295916055,0,8.875401545498217,2.81839707212551,Fatty acid synthesis,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,51144.1,NA,PMID:10970790
HMR_2363,-0.5179672295916055,0,8.875401545498217,2.81839707212551,Fatty acid synthesis,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,51495.1 or 192286.1 or 9200.1 or 401494.1 or 201562.1,NA,PMID:10970790
HMR_2364,-0.5179672295916055,0,8.875401545498217,2.81839707212551,Fatty acid synthesis,Very-Long-Chain Enoyl Coenzyme A Reductase,9524.1 or 253017.1,NA,PMID:10970790
HMR_2368,-0.8653713737932609,0,76.19891534363367,5.499470740936737,Fatty acid synthesis,"Linoleoyl Coenzyme A, Ferrocytochrome B5:Oxygen Oxidoreductase (6, 7 Cis-Dehydrogenating)",9415.1 or 3992.1 or 3995.1,R03814,NA
HMR_2395,0.4219040269498487,0,2.358448967378196,5.800919294381324,Fatty acid synthesis,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,60481.1 or 64834.1 or 6785.1 or 83401.1 or 79993.1 or 79071.1 or 54898.1,NA,NA
HMR_2472,0.43630182443033644,0,7.60733591656287,19.383476707143174,Fatty acid synthesis,HMR_2472,9415.1 or 3992.1 or 3995.1,NA,NA
HMR_2530,-0.4192145877219279,0,5.57473998814325,2.2813517352255492,Fatty acid synthesis,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,60481.1 or 64834.1 or 6785.1 or 83401.1 or 79993.1 or 79071.1 or 54898.1,NA,PMID:10970790;PMID:10970790
HMR_2533,-0.4192145877219279,0,5.57473998814325,2.2813517352255492,Fatty acid synthesis,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,51144.1,NA,PMID:10970790;PMID:10970790
HMR_2535,-0.4192145877219279,0,5.57473998814325,2.2813517352255492,Fatty acid synthesis,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,51495.1 or 192286.1 or 9200.1 or 401494.1 or 201562.1,NA,PMID:10970790;PMID:10970790
HMR_2537,-0.4192145877219279,0,5.57473998814325,2.2813517352255492,Fatty acid synthesis,Very-Long-Chain Enoyl Coenzyme A Reductase,9524.1 or 253017.1,NA,PMID:10970790;PMID:10970790
HMR_2569,-0.37474940219758135,0,-13.678757771863838,-30.075723455154105,"Transport, endoplasmic reticular",HMR_2569,NA,NA,NA
HMR_2585,0.3495384604169654,0,2.891479747483921,5.999068183566534,"Transport, nuclear",Prostaglandin-Endoperoxide Synthase,5743.1 or 5742.1,NA,NA
HMR_2608,0.4135255370276638,0,20.86955541786626,50.299972790050504,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2609,0.4135255370276638,0,20.86955541786626,50.299972790050504,"Transport, mitochondrial",HMR_2609,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2610,-0.4135255370276638,0,-20.86955541786626,-50.299972790050504,"Transport, mitochondrial",Carnitine O-Acetyltransferase,1384.1 or 1376.1,NA,NA
HMR_2611,-1.0934092866006369,0,1.7170283133798676,-38.480574548795886,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2612,-1.0719424235539492,0,33.231074755668736,-1.1538564141780139,"Transport, mitochondrial",HMR_2612,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2620,2.3209503761573824,0,-1.223453344756472,0.4866441749837457,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2621,-2.3209503761574144,0,1.2234533447564617,-0.4866441749837486,"Transport, mitochondrial",HMR_2621,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2622,-2.3209503761574144,0,1.2234533447564617,-0.4866441749837486,"Transport, mitochondrial",Carnitine O-Acetyltransferase,1384.1 or 1376.1,NA,NA
HMR_2624,-0.5649354297118342,0,50.84122795151424,14.134268144035339,"Transport, mitochondrial",HMR_2624,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2633,0.7309728664158334,0,3.808200871472564,24.502704580606288,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2634,1.0532104626001915,0,-139.05564761291146,3.603729608547687,"Transport, mitochondrial",HMR_2634,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2635,0.48740632237633297,0,6.4886343295579065,18.828237933239272,"Transport, mitochondrial",Carnitine O-Acetyltransferase,1384.1 or 1376.1,NA,NA
HMR_2655,-3.2355351706049107,0,64.77406834946312,-34.18805466269106,"Transport, mitochondrial",HMR_2655,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2657,-0.568433672890959,0,32.49845787410466,8.942195225625142,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2659,-0.35247332988218033,0,-2.0811018140728743,-4.346747138292936,"Transport, mitochondrial",Carnitine O-Acetyltransferase,1384.1 or 1376.1,NA,NA
HMR_2660,0.9078918155097324,0,0.31010057892697185,6.423298426668184,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2661,0.9078918155097819,0,0.31010057892695875,6.423298426671551,"Transport, mitochondrial",HMR_2661,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2662,-0.9078918155097819,0,-0.31010057892695875,-6.423298426671551,"Transport, mitochondrial",Carnitine O-Acetyltransferase,1384.1 or 1376.1,NA,NA
HMR_2666,0.8992448149795591,0,-171.66948933299184,-9.107088787969854,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2667,-1.012477162494877,0,258.51395010266003,-1.602761324568093,"Transport, mitochondrial",HMR_2667,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2668,0.7366559539386706,0,-6.787793661028704,-1.0292914048235653,"Transport, mitochondrial",Carnitine O-Acetyltransferase,1384.1 or 1376.1,NA,NA
HMR_2679,-0.9403045112998507,0,153.65551906668543,4.7273720432758335,"Transport, mitochondrial",HMR_2679,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2681,0.48396381565882157,0,3.5231204442551394,10.13142763265189,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2682,-0.48396381565882157,0,-3.5231204442551394,-10.13142763265189,"Transport, mitochondrial",HMR_2682,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2683,-0.48396381565882157,0,-3.5231204442551394,-10.13142763265189,"Transport, mitochondrial",Carnitine O-Acetyltransferase,1384.1 or 1376.1,NA,NA
HMR_2684,0.8134834452533486,0,4.427689426087373,43.050020336475875,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2685,-0.8134834452528911,0,-4.427689426099353,-43.050020336475875,"Transport, mitochondrial",HMR_2685,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2686,-0.8134834452533486,0,-4.427689426087373,-43.050020336475875,"Transport, mitochondrial",Carnitine O-Acetyltransferase,1384.1 or 1376.1,NA,NA
HMR_2690,-0.3789866832883014,0,1.954338379079384,0.8801173887154312,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2691,-0.3789866832883014,0,1.954338379079384,0.8801173887154312,"Transport, mitochondrial",HMR_2691,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2692,0.3789866832883014,0,-1.954338379079384,-0.8801173887154312,"Transport, mitochondrial",Carnitine O-Acetyltransferase,1384.1 or 1376.1,NA,NA
HMR_2702,0.397450660020731,0,-263.9766695532203,-113.82081139584481,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2711,0.4151067041124366,0,1.4619668411016464,3.5371222282409667,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2718,-0.923220671392662,0,10.127568502002209,0.4043154909756033,"Transport, mitochondrial",HMR_2718,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2722,0.43122880298813754,0,-83.36119317227639,-33.12778888039589,"Transport, mitochondrial",HMR_2722,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2727,-1.923348762963865,0,2.406390577561781,-7.618701838666387,"Transport, mitochondrial",HMR_2727,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2744,0.5515814482283253,0,1.1434646439859641,3.956523478575889,"Transport, mitochondrial",HMR_2744,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2748,-0.5793374001743338,0,117.04733872537614,31.176009512253106,"Transport, mitochondrial",HMR_2748,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2753,1.65828672268721,0,-20.44590857475394,5.063137107509375,"Transport, mitochondrial",HMR_2753,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2757,-1.0051318410738737,0,154.8077369976878,-0.39620771412849426,"Transport, mitochondrial",HMR_2757,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2760,-1.1215041398526377,0,150.44137000015974,-8.616174211845546,"Transport, mitochondrial",HMR_2760,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2764,1.1765219965391573,0,-94.46331705241165,7.6612381369531155,"Transport, mitochondrial",HMR_2764,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2768,-0.5834344365700882,0,3.0367093461696393,0.7988891175691202,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2769,0.5834344365700882,0,-3.0367093461696393,-0.7988891175691202,"Transport, mitochondrial",HMR_2769,114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1,NA,NA
HMR_2770,0.5834344365700882,0,-3.0367093461696393,-0.7988891175691202,"Transport, mitochondrial",Carnitine O-Acetyltransferase,1384.1 or 1376.1,NA,NA
HMR_2817,0.33596816013713077,0,24.53962170866728,49.371357360453906,"Transport, endoplasmic reticular",HMR_2817,6584.1,NA,NA
HMR_2819,-0.33596816013713077,0,-24.53962170866728,-49.371357360453906,"Transport, endoplasmic reticular",Carnitine O-Acetyltransferase,1384.1,NA,NA
HMR_2821,-0.9857725263209542,0,-2.9973250763927513,-418.3459357172966,"Transport, endoplasmic reticular",HMR_2821,6584.1,NA,NA
HMR_2827,0.9857725263209542,0,2.9973250763927513,418.3459357172966,"Transport, endoplasmic reticular",Carnitine O-Acetyltransferase,1384.1,NA,PMID:1735445;PMID:1988962;PMID:2355017;PMID:6361812;PMID:7892212
HMR_2851,0.42369184179479213,0,-234.8819437752962,-95.07983149088751,"Transport, endoplasmic reticular",HMR_2851,6584.1,NA,NA
HMR_2852,-0.42369184179479213,0,234.8819437752962,95.07983149088751,"Transport, endoplasmic reticular",Carnitine O-Acetyltransferase,1384.1,NA,NA
HMR_2861,0.5051564943187877,0,2.717398344181222,8.26546113758723,"Transport, endoplasmic reticular",HMR_2861,6584.1,NA,NA
HMR_2862,-0.5051564943196696,0,-2.717398344174784,-8.265461137587222,"Transport, endoplasmic reticular",Carnitine O-Acetyltransferase,1384.1,NA,NA
HMR_2865,0.33324815318964596,0,18.488337481600084,36.969589091968956,"Transport, endoplasmic reticular",HMR_2865,6584.1,NA,NA
HMR_2866,-0.33324815318965045,0,-18.488337481599896,-36.969589091968956,"Transport, endoplasmic reticular",Carnitine O-Acetyltransferase,1384.1,NA,NA
HMR_2884,-2.1900064810758715,0,16.079444205179183,-5.9983084453821185,"Transport, endoplasmic reticular",HMR_2884,6584.1,NA,NA
HMR_2886,2.1900064810758715,0,-16.079444205179183,5.9983084453821185,"Transport, endoplasmic reticular",Carnitine O-Acetyltransferase,1384.1,NA,NA
HMR_2888,-0.37328149339872363,0,176.50171437101363,80.54932027766705,"Transport, endoplasmic reticular",HMR_2888,6584.1,NA,NA
HMR_2890,0.37328149339872363,0,-176.50171437101363,-80.54932027766705,"Transport, endoplasmic reticular",Carnitine O-Acetyltransferase,1384.1,NA,NA
HMR_2962,-0.606084363284003,0,5.234318155636052,1.283792941508688,Fatty acid synthesis,Long-Chain-Fatty-Acid Coenzyme A Ligase,2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1,NA,NA
HMR_2969,-0.3493326632758073,0,1.536560949415523,0.7409514702203837,Fatty acid synthesis,Long-Chain-Fatty-Acid Coenzyme A Ligase,2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1,NA,NA
HMR_2972,-0.34353666812542316,0,1.482873500338136,0.7245444816468638,Fatty acid synthesis,Long-Chain-Fatty-Acid Coenzyme A Ligase,2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1,NA,NA
HMR_2986,-0.41954580651724666,0,1.6878474231872216,0.6901630861435533,Fatty acid synthesis,Long-Chain-Fatty-Acid Coenzyme A Ligase,2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1,NA,NA
HMR_3062,-0.6028792404675007,0,12.031002409324515,2.9807365983071707,Fatty acid oxidation,Acyl Coenzyme A Oxidase,8310.1 or 51.1,NA,NA
HMR_3063,-0.6028792404675007,0,12.031002409324515,2.9807365983071707,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,1962.1,NA,NA
HMR_3064,-0.6028792404675007,0,12.031002409324515,2.9807365983071707,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,1962.1 or 3295.1,NA,NA
HMR_3065,-0.6028792404675007,0,12.031002409324515,2.9807365983071707,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,30.1 or 4645.1,NA,NA
HMR_3066,-0.6261953942244894,0,20.651005737854263,4.74693329357738,Fatty acid oxidation,Acyl Coenzyme A Oxidase,8310.1 or 51.1,NA,NA
HMR_3067,-0.6261953942244894,0,20.651005737854263,4.74693329357738,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,1962.1,NA,NA
HMR_3068,-0.6261953942244894,0,20.651005737854263,4.74693329357738,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,1962.1 or 3295.1,NA,NA
HMR_3069,-0.6261953942244894,0,20.651005737854263,4.74693329357738,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,30.1 or 4645.1,NA,NA
HMR_3070,-0.47026373414127465,0,6.439868155031209,2.3202855581969715,Fatty acid oxidation,Acyl Coenzyme A Oxidase,8310.1 or 51.1,NA,NA
HMR_3071,-0.47026373414127465,0,6.439868155031209,2.3202855581969715,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,1962.1,NA,NA
HMR_3072,-0.47026373414127465,0,6.439868155031209,2.3202855581969715,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,1962.1 or 3295.1,NA,NA
HMR_3073,-0.47026373414127465,0,6.439868155031209,2.3202855581969715,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,30.1 or 4645.1,NA,NA
HMR_3099,0.40339606987875454,0,5.641571699931526,13.270713034046045,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,1962.1,NA,PMID:8012501;PMID:8188243;13295248
HMR_3100,0.40339606987875454,0,5.641571699931526,13.270713034046045,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,1962.1 or 3295.1,NA,PMID:10231530;PMID:10329704;PMID:1550553;PMID:1651711;PMID:7150615;PMID:8188243;PMID:8687463;PMID:9553139;PMID:8687463
HMR_3101,0.40339606987875454,0,5.641571699931526,13.270713034046045,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,30.1 or 4645.1,NA,PMID:10806397;PMID:1121274;PMID:1679347;PMID:1735445;PMID:1979337;PMID:2048733;PMID:3194209;PMID:6378901;PMID:8241273;PMID:1550553
HMR_3111,-0.4769204907395874,0,4.01935135248826,1.4235298014938569,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,NA
HMR_3112,-0.4769204907395874,0,4.01935135248826,1.4235298014938569,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,3030.1 or 1892.1,NA,NA
HMR_3113,-0.4769204907395874,0,4.01935135248826,1.4235298014938569,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,3028.1 or 3030.1 or 3033.1,NA,NA
HMR_3114,-0.4769204907395874,0,4.01935135248826,1.4235298014938569,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,NA
HMR_3115,-0.36667716007616635,0,27.131668717233186,12.572907476490736,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,NA
HMR_3116,-0.940282040671219,0,330.069408989954,10.158869240947086,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,3030.1 or 1892.1,NA,NA
HMR_3117,-0.940282040671219,0,330.069408989954,10.158869240947086,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,3028.1 or 3030.1 or 3033.1,NA,NA
HMR_3118,-0.940282040671219,0,330.069408989954,10.158869240947086,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,NA
HMR_3121,-0.34370649675169385,0,20.874186531760614,10.195376028549006,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,PMID:13295225;PMID:1540149
HMR_3142,0.7591937909505665,0,4.540414523543124,33.169697200453605,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,34.1 or 28976.1,NA,PMID:13295225;PMID:3597357
HMR_3149,-0.7097447642582047,0,14.007205308051011,2.377936615899518,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,34.1 or 28976.1,NA,PMID:13295225;PMID:3597357
HMR_3156,-0.8722311429388329,0,51.28439651099294,3.4998609824403277,Fatty acid oxidation,2-Methyl-Branched-Chain-Enoyl Coenzyme A Reductase,36.1,NA,PMID:13295225;PMID:3597357
HMR_3222,0.6738489399787837,0,9.566382818343339,49.09589973085974,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,NA
HMR_3223,0.6738489399787837,0,9.566382818343339,49.09589973085974,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,3030.1 or 1892.1,NA,NA
HMR_3224,0.6738489399787837,0,9.566382818343339,49.09589973085974,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,3028.1 or 3030.1 or 3033.1,NA,NA
HMR_3225,0.6738489399787837,0,9.566382818343339,49.09589973085974,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,NA
HMR_3240,0.48396381565882157,0,3.5231204442551394,10.13142763265189,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,NA
HMR_3241,0.48396381565882157,0,3.5231204442551394,10.13142763265189,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,3030.1 or 1892.1,NA,NA
HMR_3242,0.48396381565882157,0,3.5231204442551394,10.13142763265189,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,3028.1 or 3030.1 or 3033.1,NA,NA
HMR_3243,0.48396381565882157,0,3.5231204442551394,10.13142763265189,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,NA
HMR_3406,0.35247332988218033,0,2.0811018140728743,4.346747138292936,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1,NA,NA
HMR_3407,-0.7366559539386706,0,6.787793661028704,1.0292914048235653,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1,NA,NA
HMR_3413,-0.3789866832883014,0,1.954338379079384,0.8801173887154312,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1,NA,NA
HMR_3421,-0.34126012323401095,0,1.0608142055518013,0.5210030529737025,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1,NA,NA
HMR_3423,-0.5834344365700882,0,3.0367093461696393,0.7988891175691202,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1,NA,NA
HMR_3428,0.4119479966104455,0,0.863950160161173,2.0743959561051803,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1,NA,NA
HMR_3429,-0.6028446985552328,0,4.458822779569317,1.1048139016243097,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1,NA,NA
HMR_3446,-0.48340811138762346,0,12.454016131056616,4.337069255967139,Fatty acid synthesis,"2, 4-Dienoyl Coenzyme A Reductase (NADPH)",1666.1 or 26063.1,NA,PMID:10407780;PMID:7775433
HMR_3447,-0.48340811138762346,0,12.454016131056616,4.337069255967139,Fatty acid synthesis,Dodecenoyl Coenzyme A Isomerase,1891.1 or 1632.1 or 10455.1,NA,PMID:10407780;PMID:7775433
HMR_3448,-0.5584293371311245,0,5.250835879547291,1.4877896768907442,Fatty acid synthesis,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,NA
HMR_3449,-0.504893285940272,0,17.704852007457333,5.824858933335612,Fatty acid synthesis,Enoyl Coenzyme A Hydratase,3030.1 or 1892.1,NA,PMID:7775433;PMID:10407780;PMID:10970790;PMID:10970790
HMR_3450,-0.504893285940272,0,17.704852007457333,5.824858933335612,Fatty acid synthesis,3-Hydroxyacyl Coenzyme A Dehydrogenase,3028.1 or 3030.1 or 3033.1,NA,PMID:7775433;PMID:10407780;PMID:10970790;PMID:10970790
HMR_3451,-0.504893285940272,0,17.704852007457333,5.824858933335612,Fatty acid synthesis,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,PMID:10407780;PMID:7775433
HMR_3452,-0.38932350817483213,0,5.61396526632342,2.467615781273681,Fatty acid synthesis,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,PMID:10407780;PMID:7775433
HMR_3453,-0.38932350817483213,0,5.61396526632342,2.467615781273681,Fatty acid synthesis,Enoyl Coenzyme A Hydratase,3030.1 or 1892.1,NA,PMID:10407780;PMID:7775433
HMR_3454,-0.38932350817483213,0,5.61396526632342,2.467615781273681,Fatty acid synthesis,3-Hydroxyacyl Coenzyme A Dehydrogenase,3028.1 or 3030.1 or 3033.1,NA,PMID:10407780;PMID:7775433
HMR_3455,0.38932350817483213,0,-5.61396526632342,-2.467615781273681,Fatty acid synthesis,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,PMID:10407780;PMID:7775433
HMR_3456,-0.3893235081748321,0,5.61396526632342,2.4676157812736816,Fatty acid synthesis,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,PMID:10407780;PMID:7775433
HMR_3457,-0.3893235081748321,0,5.61396526632342,2.4676157812736816,Fatty acid synthesis,"2, 4-Dienoyl Coenzyme A Reductase (NADPH)",1666.1 or 26063.1,NA,PMID:10407780;PMID:7775433
