Reaction,fc,pval,S1C1,S1K1,subSystem,rxnNames,geneRules,kegg,source
r1829,0.42028446353950505,0,4.98622127144439,12.216082126833358,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1832,-0.6611802232265728,0,20.596934986036644,4.201018538874027,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1835,-0.7501696279624744,0,56.22765504156642,8.026293996534474,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1836,-0.34917634623412613,0,4.631667970063339,2.234251348773568,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1837,0.756963182996088,0,4.675648403306437,33.80122486179378,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1841,-0.4408079289942089,0,4.376324764703957,1.6984957254344575,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1843,-0.6427989242985548,0,4.8679229276389,1.058454130000597,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1846,-0.8292300909323088,0,40.72489219171973,3.801919819079153,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1847,0.6317025322285682,0,8.83492969505745,39.142210894681696,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1848,-0.9638126648203377,0,105.3196862156434,1.9407343960942525,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1850,-0.7083734220195408,0,37.421800835290554,6.388059881288209,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1852,0.508082538507268,0,2.4815545169108923,7.607758065653558,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1853,-0.7886565430163853,0,114.48883692657799,13.527732127539394,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1854,-0.8880421001671592,0,43.29194798424896,2.56714380233363,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1855,0.6780362639983252,0,0.8765931656469736,4.5686981366158,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1856,-0.7232367938206855,0,83.18465784719102,13.360005249002064,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1857,0.6717382569436657,0,22.37975528831808,113.97335780946622,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1858,-0.9819371194087246,0,125.47977199314087,1.1435913460305622,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1859,0.7605467677483302,0,3.8702847124296764,28.455732990784572,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1860,-0.8361247887596225,0,30.21688626383245,2.696874771162559,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1861,-0.9775419032402142,0,133.8453107537523,1.5200238916941062,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1862,-0.6955706419373889,0,51.291563909585776,9.209087188004748,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1863,0.7404036503916875,0,1.0656395584756917,7.144333810437727,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1864,-0.7050861351662703,0,38.57545875589466,6.672060369739425,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1865,0.35567991910902796,0,3.1907703036338324,6.7135316055092265,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1873,-0.8085645657203027,0,73.18564096006024,7.7466545711334325,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1874,0.42163221712717713,0,8.71474702413733,21.420911573062277,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1877,-0.9362510598601018,0,24.310012146850674,0.800380457512443,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1879,0.7672031485416175,0,2.002127299759447,15.198511688413214,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1880,-0.48317157540001826,0,10.451216138441023,3.6418480920034972,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1883,0.35151100213982905,0,1.1959768865295246,2.4925263586324067,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1886,0.7351698818147817,0,1.7046054119827727,11.16859363096442,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1887,0.4299888940311833,0,69.5422480994925,174.46088577382156,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1889,-0.8830132341793961,0,137.87219869437888,8.565644855310884,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1892,0.8296634622071314,0,1.898715677219331,20.394982454982866,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1893,-0.6503361968791939,0,88.53303799235002,18.75787419847157,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1894,-0.36667279592749896,0,23.85574252183591,11.05494362472794,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1896,-0.5802346776449008,0,13.36985863927654,3.5514997240296986,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1897,0.6940008996893591,0,0.31508859735322187,1.7443200547202882,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1900,0.8615921759221222,0,2.2477996149015844,30.233017562555336,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1903,0.8746925100528625,0,0.7082598862154162,10.596090500408783,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1904,0.7775236097769034,0,2.523059044697904,20.15853015375873,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1905,0.9741608908510786,0,0.26093694914126825,19.93611765033277,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1906,0.9002603887244413,0,1.1450443536322799,21.81562972537074,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1907,0.3535629495307197,0,2.2298305694829716,4.669002249162644,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1908,-0.9498483378027114,0,57.67942362383567,1.4835610099689742,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1909,0.8153337243714492,0,0.628966998891515,6.182964381114847,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1910,0.9712771900702322,0,1.569135519803688,107.69145031009913,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1913,-0.9875420007349857,0,45.09162329398673,0.2826362459998578,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1914,-0.9876822762492793,0,95.41840538227633,0.5913105792999268,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1915,0.6884892864210582,0,6.997461339889983,37.92851413938813,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1916,0.43958507598035806,0,1.0190254180640448,2.617656527359411,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1917,-0.5623953334030022,0,8.123796039539762,2.275359495372887,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1918,-0.3793691251413086,0,5.555831832160405,2.4997810286700726,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1919,-0.8697260384583853,0,6.170535426865844,0.4299346954345703,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1920,0.938445503902626,0,1.1224336318197194,35.34715682812408,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1921,0.8183142579147995,0,0.32636715303647795,3.266288487310137,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1923,-0.995568715799495,0,0.775330830372258,0.0017216702344507212,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1924,-1,0,0.8593305516248453,0,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1925,-0.3764402482002046,7.221933191448898e-5,5.0937826743799235,2.307603155539557,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1928,-0.9928758187536381,0,9.402318308239616,0.0336116375810001,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1929,-0.9924925384598171,0,111.93543240754605,0.42175864529609675,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1931,0.5850570936977509,0,1.498674400014688,5.724846606140491,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1932,-0.6961325792440839,6.351052844897309e-5,0.5692971291152761,0.10199134925237012,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1933,-0.9409744143958663,0,0.17306850977321664,0.005263062749942765,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1934,-0.9999331708058097,0,2.948341102578195,9.852092207875103e-5,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1935,0.7313249820264756,0,0.23989950216965664,1.545897361112188,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1936,0.9348371935052354,1.356691834891476e-4,0.15130893951270263,4.4927187705233695,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1937,-0.6655392222405286,0.012328285417866573,0.19047259494811297,0.038249241685531794,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1938,-0.9309228579824192,0,50.99820008590296,1.824417736530304,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1939,-0.3455416780523976,0,0.7826040286904744,0.3806509510040283,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1940,0.5822825222822416,0.025838185829497436,1.0234762267172337,3.876851297565922,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1942,-0.5327513042960372,9.212428249514325e-8,0.4652667689945549,0.14183337528911652,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1943,-0.989453928802859,0,10.522417796585708,0.055779209381155666,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1944,-0.9999998776976005,0,20.92991093546897,1.2798892450518906e-6,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1945,0.9431177200845284,0,0.030637953954719705,1.0466027614402482,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1946,0.9279142616787885,1.8230023258250643e-15,0.013205810087197461,0.35318594491856636,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1947,0.6931536821797074,0.049214538958732276,0.116233222997142,0.6413657198405235,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1948,-0.9659968918734952,0,0.33767395462979477,0.005840275759459473,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1949,-1,3.524422971056045e-5,2.520908054985106,0,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1950,0.37128906338016443,0.049214538958732276,1.0487833714842796,2.2875141553979366,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1951,-0.48096086858702375,0.012328285417866573,0.19698918223381043,0.06903969997663807,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1952,0.36543302148326307,0,5.417138753624417,11.65635840907592,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1953,-0.9850348330423174,0,5.804922472126191,0.043763279377133583,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1954,-0.997358187717765,0,13.485367010446241,0.01783646439467557,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1955,0.828382399403313,0,1.0174595733590017,10.83982743941192,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1956,-0.5041439990035254,0,13.990676870121845,4.612165516498685,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1958,-0.9971059366676621,2.6431430303812904e-7,2.7264911256849764,0.003951036270993063,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1959,-0.9993981260864284,4.5940887035992604e-7,0.8673763909149915,2.611041873693466e-4,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1960,0.92570454554798,0,0.09196263396572321,2.3836298405405776,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1962,0.3571582066956237,0.004337728881963747,0.6052369609188288,1.2777674337013507,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1963,-0.9347942575556762,0,32.647530530779065,1.1002753698073329,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1964,0.36356625871146375,0,0.9966711610382613,2.1353788745880125,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1965,0.6660160694460555,0,2.5138602098016998,12.53991920786202,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1966,0.33190828031237185,1.4608648213122826e-10,0.5083938476098702,1.013534452437237,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1968,-0.9781837765114589,0,24.72218701865971,0.2726464363567531,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1969,-1,0,2.467626184121834,0,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1970,0.7385895099434047,0,0.24406036335427345,1.6231972459439188,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1971,-0.9679754238730163,1.5679809765122719e-6,3.0938333378531038,0.05034549723049277,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1973,-0.8902840327124993,0,44.6188662890017,2.5897706320593135,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1974,-0.8486552782661564,0,8.091635628521443,0.662441698551178,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1975,0.9195463470975617,0,0.8796643913254142,20.9879416051887,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1976,-0.9570311435006803,1.1978721187465208e-4,2.365141284159571,0.05192938128612586,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1977,-0.47985074959694013,0,1.893044309126353,0.6653816803079903,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1978,-0.999984681201315,0,67.52925017166585,5.17237456096882e-4,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1979,-0.9106147122969708,0,13.600549099054932,0.6362816041946411,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1980,0.7293613974670462,0,1.8590097716487943,11.878940057015699,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1981,0.8461556100604681,0,0.5864289825022221,7.037235198332929,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1984,-0.9991598552023085,0,5.562780297219753,0.0023377524890005586,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1986,0.33768875649138363,2.43508916734451e-16,0.5767605316758156,1.164899563419074,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1988,-0.900824268949943,0,16.865603690078853,0.8799648672878743,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1989,-1,8.20566550922327e-5,2.309212323498726,0,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r1990,0.6990930701074841,0,0.3642666039676871,2.0568581211943644,"Transport, extracellular",Y+Lat2 Utilized Transport,9057.1,NA,"PMID:14770309,PMID:14770310"
r2001,-0.961832018291597,0,27.08373623372204,0.52692154044060735,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2008,1,0,0,12.470349232339858,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2009,1,0,0,55.37746740077846,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2010,0.9999895184235802,0,3.6083552837371826e-4,68.85102447493077,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2011,0.895959408157663,0,0.5783859237670899,10.540080696330103,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2012,0.9880396674046861,0,0.026752561618760228,4.446795545102319,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2013,1,0,0,11.051958427408337,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2014,0.9895218429967432,0,0.04950105437338352,9.398926633434185,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2015,0.9998025393273596,0,2.0359530857240316e-4,2.0619316729469572,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2016,1,0,0,13.94325623204261,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2017,0.4036044018452669,0,22.988429704749212,54.102782154882696,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2018,0.999744282153596,0,0.004672086316347122,36.536276322624275,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2019,0.985384482005466,0,0.2470936743736267,33.56541635312364,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2020,0.9935525379865714,0,0.061839956283569336,19.120888427310437,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2021,1,1.2157026100207085e-15,0,8.568535661387443,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2022,0.8302598596506386,0,1.7936310403019191,19.34021551609002,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2024,0.9999985005116007,0,9.303384833037851e-6,12.40873602124229,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2026,0.9994063534145569,0,0.0026702767932001736,8.993513172006603,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2027,0.957217680692885,0,1.1466519020080568,52.45735650982037,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2028,0.9948360441898263,0,0.11836511791790072,45.72444309694227,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2029,0.9596774904857711,0,2.3630596484541893,114.84490567524732,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2031,0.9938026241178365,0,0.16690579913612455,53.69647196256842,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2032,0.9974099823635204,0,0.0010673201153338595,0.8231124849183951,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2034,0.9808490472786269,0,0.029147822863000328,3.0148597820923846,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2035,0.9719043422742827,0,0.3100407380874067,21.760326228521112,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2037,0.9867006481754999,0,0.13452114187777042,20.095207893480733,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2038,0.9961009609273004,0,0.10671141803119098,54.630579510065914,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2039,0.7742471049735998,0,6.558691369463504,51.54635635270646,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2049,-0.9989061228210315,0,7.641184498270263,0.004181545720191207,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2058,0.9981759589496728,1.8590263312977063e-8,0.004699145776964724,5.1477570186513475,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2065,-0.9991020174262252,0,26.41031199053398,0.011863326497958042,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2071,0.5638893248676385,0,0.637783336875902,2.2870858453899623,"Transport, extracellular",Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,11136.1,NA,"PMID:14770309,PMID:14770310"
r2073,1,0,0,8.429768172080587,"Transport, extracellular","Zinc (Zn2+)-Iron (Fe2+) Permease (Zip), Tcdb:2.A.55.2.3",6556.1,NA,PMID:14530970
r2079,0.9614158894520324,0,2.4422512896366415,124.15137779508457,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2080,1.094485534818251,0,-1.813339437916875,40.19676905822754,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2081,-0.9601574324387805,0,372.83007564794275,7.578221642827987,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2082,0.8828418547519127,8.445099336358813e-4,0.8688515300750732,13.963263270568849,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2083,-0.9718058901162248,0,40.643557508337494,0.5811469233363866,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2085,0.9933280216708559,0,0.17031902829259635,50.88471139607727,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2086,-1.0029428389022406,0,73.55267501462848,-0.10806782360076904,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2087,0.6973674945738872,1.2182829369673869e-16,-7.998886633621156,-1.4261632264614106,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
r2089,1.0123147301442874,0,-0.36178815002441406,59.118763866986335,"Transport, extracellular",Major Facilitator (Mfs) Tcdb:2.A.1.13.1,6566.1,NA,PMID:12739169
