Reaction,fc,pval,S1C2,S1K2,subSystem,rxnNames,geneRules,kegg,source
C4tcx,-2.2454009224480265,0,12.218697851231694,-4.688843670987577,"Transport, peroxisomal",Transport of Bytyrylcarnitine from Peroxisomes,788.1,NA,biochimica et biophysica acta 1546(2001)21-43
C4tmc,1020.3991841711551,0,-20.962677013946347,20.921630031848046,"Transport, mitochondrial",Transport of Bytyrylcarnitine into Mitochondrial Matrix,788.1,NA,biochimica et biophysica acta 1546(2001)21-43
C4x,-2.2454009224495315,0,12.218697851207061,-4.6888436709816155,"Transport, peroxisomal",Esterification of Butyrylcoa to Butyrylcarnitine for Transport,54677.1,NA,"PMID: 11356164, the journal of biological chemistry volume280,no.1,issue of january,pp.738-744,2005"
C51CPT1,0.43495269797499303,0,150.9941135522116,383.4535796270371,Fatty acid oxidation,Production of Tiglylcarnitine,1374.1 or 1375.1 or 126129.1,NA,"PMID: 8930414, PMID: 14518824"
C5DCe,0.36716216006755453,0,14.141660613505413,30.551180810183844,Fatty acid oxidation,Transport of Glutaryl Carnitine into the Extra Cellular Fluid,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
C60CPT1,-1.5175102495019746,0,13.383363538727163,-2.7511418495604776,Fatty acid oxidation,Production of Hexanoylcarnitine,1374.1 or 1375.1 or 126129.1,NA,"PMID: 8214594, PMID: 8496747, PMID: 8491807"
C6COAt,1.5175102495019746,0,-13.383363538727163,2.7511418495604776,"Transport, peroxisomal",Esterification of Of Hexanoylcoa for Transport into Cytosol,54677.1,NA,"the journal of biological chemistry,vol 280, no1,issue of january 7,pp 738-744,2005"
C6CRNtcx,1.5175102495019746,0,-13.383363538727163,2.7511418495604776,"Transport, peroxisomal",Transport of Hexanoylcarnitine into Cytosol,788.1,NA,biochimica et biophysica acta 1546(2001)21-43
C6DCCACT,4.13534412676785,0,-12.142384345804587,7.413437639969347,Fatty acid oxidation,Transport of Adipoyl Carnitine into Cytosol,788.1,NA,"Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90. doi:10.1006/mgme.2000.3055,doi:10.1006/bbrc.1999.1340,biochimica et biophysica acta 1546 (2001) 21-43"
C6DCc,-0.6624649123878461,0,12.142384345803887,2.4653036184051524,Fatty acid oxidation,Production of Adipoylcarnitine,1374.1 or 1375.1 or 126129.1,NA,doi:10.1016/j.physletb.2003.10.071
C8DCc,0.6291656346368845,0,3.546473344847079,15.58052067780465,Fatty acid oxidation,Production of Suberylcarnitine,1374.1 or 1375.1 or 126129.1,NA,doi:10.1016/j.physletb.2003.10.071
C9BRxtc,-0.9910735096279252,0,95.46339360210686,0.4279867417019794,"Transport, peroxisomal",Transport of Dimethylnonanoylcarnitine from Peroxisomes to Cytosol,788.1,NA,"doi:10.1006/mgme.2000.3055,doi:10.1006/bbrc.1999.1340,biochimica et biophysica acta 1546 (2001) 21-43"
DCATDr,0.3593830937567058,0,4.7541595891770285,10.08828225974754,Fatty acid oxidation,Transport of Decanoate (N-C10:0) into the E.R. by Diffusion,NA,NA,"Glatz JFC, Luiken JJFP, Bonen A. (2010). Physiological Reviews 90: 367-417, Kamp F, Hamilton JA. (2006). Prostaglandins, Leukotrienes and Essential Fatty Acids 75: 149-59, PMCID: PMC2785172, Evtodienko VY, Bondarenko DI, Antonenko YN. (1999). Biochimica et Biophysica Acta (BBA) - Biomembranes 1420: 95-103"
sink_decdicoa[c],0.7782430693891306,0,-38.95132200203696,-4.857449332488953,Fatty acid oxidation,"Sink for 2, 6-Dodecadienoyl Coenzyme A",NA,NA,NA
DECDICRNe,-0.7782430693891306,0,38.95132200203696,4.857449332488953,Fatty acid oxidation,Transport of Decadienoyl Carnitine into the Extra Cellular Space,NA,NA,PMID: 21215187
DOCOSDIACTD,-0.4238119913990467,0,19.841154529529344,8.02931523668368,Fatty acid oxidation,Excretion of Docosanedioic Acid,NA,NA,PMID: 15716582
EX_3bcrn[e],0.35247390602791934,0,243.84228040901274,509.30815685977933,Exchange/demand reaction,Exchange of 3-Hydroxy Butyryl Carnitine,NA,NA,NA
EX_3hexdcrn[e],0.34941487967760965,0,6.641658060940731,13.775833373998728,Exchange/demand reaction,Exchange of 3-Hydroxyhexadecanoyl Carnitine,NA,NA,NA
EX_3tdcrn[e],0.5909940952942845,0,4.379854745691307,17.037218676965825,Exchange/demand reaction,Exchange of 3-Hydroxy-Tetradecanoyl Carnitine,NA,NA,NA
EX_3thexddcoacrn[e],-0.6174475998452845,0,14.315816564458576,3.385921118824571,Exchange/demand reaction,"Exchange of 3-Hydroxy Trans7, 10-Hexadecadienoyl Carnitine",NA,NA,NA
EX_c101crn[e],-0.6165596757560586,0,22.236257391549344,5.274335288735759,Exchange/demand reaction,Exchange of Decenoyl Carnitine,NA,NA,NA
EX_c3dc[e],0.5631177125841881,0,18.896421264807373,67.60935756445565,Exchange/demand reaction,Exchange of Malonyl Carnitine,NA,NA,NA
EX_c4crn[e],-1,0,12.953110895543428,NA,Exchange/demand reaction,Exchange of Butyryl Carnitine,NA,NA,NA
EX_c4dc[e],-1,0,30.625387414346076,NA,Exchange/demand reaction,Exchange of Succinyl Carnitine,NA,NA,NA
EX_c51crn[e],0.43495269797499303,0,150.9941135522116,383.4535796270371,Exchange/demand reaction,Exchange of Tiglyl Carnitine,NA,NA,NA
EX_c5dc[e],0.36716216006755453,0,14.141660613505413,30.551180810183844,Exchange/demand reaction,Exchange of Glutaryl Carnitine,NA,NA,NA
EX_decdicrn[e],-0.7782430693891306,0,38.95132200203696,4.857449332488953,Exchange/demand reaction,Exchange of Decadienoyl Carnitine,NA,NA,NA
EX_docosdiac[e],-0.4238119913990467,0,19.841154529529344,8.02931523668368,Exchange/demand reaction,Exchange of Docosanedioic Acid,NA,NA,NA
EX_tetdece1crn[e],-0.3443527716566856,0,19.554253251032275,9.53670213404123,Exchange/demand reaction,Exchange of Tetradecenoyl Carnitine,NA,NA,NA
FAOXC101C8m,-0.5634373826652989,0,9.4585152261734,2.641125387573242,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C10:1->C8), Mitochondrial",1892.1 and 3033.1 and 10449.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC10C10OHm,-0.6746141501815427,0,8.866150116196202,1.722737019667346,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C10->Ohc10), Mitochondrial",34.1 and 1892.1,NA,"PMID: 1730577, PMID: 1912723 ,PMID: 7318031"
FAOXC10C8m,0.4530682840411079,0,12.442412347276974,33.05654843418978,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C10->C8), Mitochondrial",34.1 and 1892.1 and 3033.1 and 10449.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC10C8x,-0.4486356473316908,0,35.28850960987322,13.431138667280203,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C10->C8), Peroxisomal",51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID: 11411544, HMDB01070"
FAOXC10DCC8DCx,0.35052834573651453,0,7.223899935885519,15.021566478126264,Fatty acid oxidation,Fatty Acid Beta Oxidation (C10Dc->C8Dc),51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID:15060085,PMID:9827430"
FAOXC122x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Isomerization (C12:2), Peroxisomal",1962.1 or 10455.1,NA,"PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232"
FAOXC12C10x,-0.4448096419490538,0,24.16246342801368,9.284798725384498,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C12->C10), Peroxisomal",51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID: 11411544, HMDB06404"
FAOXC12C12OHm,-0.8937962544213756,0,134.9250448275946,7.5665716940772825,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C12->Ohc12), Mitochondrial",34.1 and 1892.1,NA,"PMID: 1730577, HMDB00387"
FAOXC12DCTc,0.8005889814065283,0,-7.586169916486425,-0.8401505762231277,Fatty acid oxidation,Transport of Dodecanedioyl Carnitine into Cytosol,788.1,NA,"Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90. doi:10.1006/mgme.2000.3055,doi:10.1006/bbrc.1999.1340,biochimica et biophysica acta 1546 (2001) 21-43"
FAOXC12DCx,0.8005889814065283,0,-7.586169916486425,-0.8401505762231277,Fatty acid oxidation,Production of Dodecanedioyl Carnitine,54677.1,NA,"PMID: 15060085, Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90, PMID: 20560540"
FAOXC142C122x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C14:2->C12:2), Peroxisomal",51.1 and 1962.1 and 3295.1 and 30.1,NA,PMID:20558530
FAOXC14C12m,-0.4822794939530608,0,7.9301371305418815,2.7697843928857426,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C14->C12), Mitochondrial",37.1 and 3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC14DCC12DCx,0.45776257422310446,0,4.2876231285847375,11.526936784691655,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C14Dc->C12Dc), Peroxisomal",51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID:15060085,PMID:9827430, HMDB02095,PMID: 12651823"
FAOXC15ATPx,-0.37963177079698024,0,5.818345268739763,2.616289815632996,Fatty acid oxidation,"Fatty Acid Activation (C15), Peroxisomal",11001.1,NA,"PMID:11591435,PMID: 10198260"
FAOXC15NADx,1,0,NA,1.8980284000180108,Fatty acid oxidation,"Fatty Acid Alpha Oxidation (2-Hydroxyphytanoyl Coenzyme A) (NAD), Peroxisomal",26061.1 and 224.1,NA,PMID:11591435
FAOXC162C162OHm,-0.6174475998452845,0,14.315816564458576,3.385921118824571,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C16:2->C16:2Oh), Mitochondrial",37.1 and 3030.1,NA,PMID: 21281499
FAOXC163C142x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C16:3->C14:2), Peroxisomal",1962.1 and 3295.1 and 30.1,NA,PMID:20558530
FAOXC163C143m,-0.41633197760422497,0,7.692763281755621,3.1701747912351466,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C16:3->C14:3), Mitochondrial",37.1 and 3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC163C164x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C16:3->C16:4), Peroxisomal",51.1,NA,"PMID: 18536048, PMID: 17458872"
FAOXC163x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Isomerization (C16:3), Peroxisomal",1962.1 or 10455.1,NA,"PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232"
FAOXC164C163x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C16:4->C16:3), Peroxisomal",26063.1,NA,PMID: 11514237
FAOXC16C14x,-0.38327627581603474,0,10.573680908573094,4.714199167784571,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C16->C14), Peroxisomal",51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID: 11411544, PMID:7876265, HMDB01521"
FAOXC16C16OHm,0.34941487967760965,0,6.641658060940731,13.775833373998728,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C16->C16Oh), Mitochondrial",37.1 and 3030.1,NA,"PMID: 9510849, clinical chemistry 46:2, 149-155(2000)"
FAOXC16DCC14DCx,0.45776257422310446,0,4.2876231285847375,11.526936784691655,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C16Dc->C14Dc), Peroxisomal",51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID:15060085,PMID:9827430"
FAOXC181C161m,-0.35347354565466016,0,15.146219418403716,7.235037263015435,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C18:1->C16:1), Mitochondrial",37.1 and 3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC184C163x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C18:4->C16:3), Peroxisomal",1962.1 and 3295.1 and 30.1,NA,"PMID:20064629, journal of lipid research 1998 vol 39 pages 2161-2171"
FAOXC184x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Isomerization (C18:4), Peroxisomal",1962.1 or 10455.1,NA,"PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232"
FAOXC204C205x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C20:4->C20:5), Peroxisomal",51.1,NA,"PMID: 18536048, PMID: 17458872"
FAOXC205C184x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C20:5->C18:4), Peroxisomal",1962.1 and 3295.1 and 30.1,NA,"PMID:20064629, journal of lipid research 1998 vol 39 pages 2161-2171"
FAOXC225C204x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C22:5->C20:4), Peroxisomal",1962.1 and 3295.1 and 30.1,NA,"PMID:20064629, journal of lipid research 1998 vol 39 pages 2161-2171"
FAOXC225C226x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C22:5->C22:6), Peroxisomal",51.1,NA,"PMID: 18536048, PMID: 17458872"
FAOXC225x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Isomerization (C22:5), Peroxisomal",1962.1 or 10455.1,NA,"PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232"
FAOXC226C225x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C22:6->C22:5), Peroxisomal",26063.1,NA,PMID: 11514237
FAOXC22C20x,0.44119878549698194,0,1.499246526676465,3.8666921569387895,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C22->C20), Peroxisomal",51.1 and 1962.1 and 3295.1 and 30.1,NA,PMID: 11124748
FAOXC22OHC22r,-0.485017277446663,0,16.711365755469625,5.795262294276878,Fatty acid oxidation,"Fatty Acid Omega Oxidation (C22->W-Ohc22), Endoplasmatic Reticulum",8529.1 and 4051.1,NA,"PMID: 15716582,PMID: 19783438"
FAOXC3DC,0.5631177125841881,0,18.896421264807373,67.60935756445565,Fatty acid oxidation,Malonylcoa->Malonylcarnitine,1374.1 or 1375.1 or 126129.1,NA,"PMID: 12651823,PMID: 18192268"
FAOXC5C5DCc,0.36716216006755453,0,14.141660613505413,30.551180810183844,Fatty acid oxidation,Production of Glutaryl Carnitine,1374.1 or 1375.1 or 126129.1,NA,"http://www.perkinelmergenetics.com/GlutaricAcidemiaTypeI.html ,  PMID: 16602100"
FAOXC6C4m,-0.365027504212503,0,15.176214772299444,7.059549306395429,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C6->C4), Mitochondrial",34.1 and 1892.1 and 3033.1 and 10449.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC8DCC6DCx,0.6036346785109931,0,4.30142914234179,17.402937557463396,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C8Dc->C6Dc), Peroxisomal",51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID:15060085,PMID:9827430"
FAOXMC10OHMC10r,0.3593830937567058,0,4.7541595891770285,10.08828225974754,Fatty acid oxidation,"Fatty Acid Omega Oxidation (Mc10->W-Ohmc10), Endoplasmatic Reticulum",8529.1 and 4051.1,NA,"metabolism,vol45,1996-kou-yi tserng"
FAOXOHC22C22DCc,-0.485017277446663,0,16.711365755469625,5.795262294276878,Fatty acid oxidation,Fatty Acid Omega Oxidation (W-Ohc22->C22Dc),128.1 and 224.1,NA,PMID:15716582
FAOXOHMC10DC10c,0.3593830937567058,0,4.7541595891770285,10.08828225974754,Fatty acid oxidation,Fatty Acid Omega Oxidation (W-Ohmc10->Dc10),128.1 and 224.1,NA,doi:10.1016/j.physletb.2003.10.071
FAOXTC101TC102m,-0.644924140630454,0,22.064413017915456,4.762858189203891,Fatty acid oxidation,"Fatty Acid Beta Oxidation Trans (C10:1->C10:2), Mitochondrial",34.1,NA,PMID: 15337167
FAOXTC102C101m,-0.644924140630454,0,22.064413017915456,4.762858189203891,Fatty acid oxidation,"Fatty Acid Beta Oxidation Trans (C10:2->C10:1), Mitochondrial",1666.1,NA,PMID: 7818482
FAOXTC122TC101m,-0.644924140630454,0,22.064413017915456,4.762858189203891,Fatty acid oxidation,"Fatty Acid Beta Oxidation Trans (C12:2->C10:1), Mitochondrial",1892.1 and 3033.1 and 10449.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXTC122m,-0.644924140630454,0,22.064413017915456,4.762858189203891,Fatty acid oxidation,"Isomerization Trans (C12:2), Mitochondrial",1632.1,NA,"""Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"""
FAOXTC142TC122m,-0.644924140630454,0,22.064413017915456,4.762858189203891,Fatty acid oxidation,"Fatty Acid Beta Oxidation Trans (C14:2->C12:2), Mitochondrial",37.1 and 3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXTC162TC142m,-0.35402916420704333,0,26.56724233972557,12.674515581026569,Fatty acid oxidation,"Fatty Acid Beta Oxidation Trans (C16:2->C14:2), Mitochondrial",37.1 and 3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXTC182TC162m,-0.3695471157169286,0,45.017027927859964,20.722992858930585,Fatty acid oxidation,"Fatty Acid Beta Oxidation Trans (C18:2->C16:2), Mitochondrial",37.1 and 3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FOAXC122C101x,-0.6367881313177045,0,9.065208052084806,2.0116171993138767,Fatty acid oxidation,"Fatty Acid Beta Oxidation (C12:2->C10:1), Peroxisomal",1962.1 and 3295.1 and 30.1,NA,PMID:20558530
GLUTCOAACBP,0.36716216006755453,0,14.141660613505413,30.551180810183844,Fatty acid oxidation,Transport of Glutaryl Coenzyme A from Mitochondria into Cytosol,1622.1,NA,"PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684"
HDECAACBP,0.34941487967760965,0,6.641658060940731,13.775833373998728,Fatty acid oxidation,Transport of 3-Hydroxyhexadecanoylcoa from Mitochondria into the Cytosol,1622.1,NA,"PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684"
HEXDCRNe,0.34941487967760965,0,6.641658060940731,13.775833373998728,Fatty acid oxidation,Transport of 3-Hydroxyhexadecanoyl Carnitine into Extra Cellular Space,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
HEXDICOAACBPx,0.45776257422310446,0,4.2876231285847375,11.526936784691655,Fatty acid oxidation,Transport of Hexadecanedioyl Coa,1622.1,NA,"PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684"
HTDCACBP,0.5909940952942845,0,4.379854745691307,17.037218676965825,Fatty acid oxidation,Transport of (S)-3-Hydroxytetradecanoyl Coenzyme A from Mitochondria into the Cytosol,1622.1,NA,"PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684"
HTDCRNe,0.5909940952942845,0,4.379854745691307,17.037218676965825,Fatty acid oxidation,Transport of 3-Hydroxy-Tetradecanoyl Carnitine into Extra Cellular Space,NA,NA,PMID: 20583174
OMHDEACIDTD,0.3593830937567058,0,4.7541595891770285,10.08828225974754,Fatty acid oxidation,Transport of W-Hydroxydecanoic Acid by Diffusion,NA,NA,"PMID: 10331655, PMID: 11478366"
OMHDOCOSACTD,-0.485017277446663,0,16.711365755469625,5.795262294276878,Fatty acid oxidation,Transport of W-Hydroxydocosanoic Acid by Diffusion,NA,NA,"PMID: 10331655, PMID: 11478366"
PRISTCOAtcx,0.4479522514498886,0,1.2754216722993788,3.34527164870093,"Transport, peroxisomal",Transport of Pristanoylcoa from Cytosol to Peroxisomes.,5825.1,NA,PMID:11356164
SUBERCACT,-0.5801172992791412,0,-3.546473344847833,-13.346212820879941,Fatty acid oxidation,Transport of Suberyl Carnitine into Cytosol,788.1,NA,"Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90. doi:10.1006/mgme.2000.3055,doi:10.1006/bbrc.1999.1340,biochimica et biophysica acta 1546 (2001) 21-43"
SUBERCROT,-0.5801172992791412,0,-3.546473344847833,-13.346212820879941,Fatty acid oxidation,Production of Suberyl Carnitine,54677.1,NA,"PMID: 15060085, Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90, PMID: 20560540"
SUBERICACT,0.3361505709642466,0,12.57227874617666,25.30461982836304,Fatty acid oxidation,Activation of Suberic Acid for Formation of Suberyl Carnitine,NA,NA,"Hunt MC, Alexson SEH. (2008). Progress in Lipid Research 47: 405-21"
SUCCOAPET,0.779092573971739,0,6.494254032343457,52.30190460392293,Fatty acid oxidation,Thioesterification of Succinyl Coenzyme A for Release into Cytosol,122970.1 or 10005.1,NA,"PMID: 15007068, PMID: 18538142, Westin MAK, Hunt MC, Alexson SEH. (2005). Journal of Biological Chemistry 280: 38125-32"
sink_tetdece1coa[c],0.3443527716566856,0,-19.554253251032275,-9.53670213404123,Fatty acid oxidation,Sink for Tetradecenoyl Coenzyme A,NA,NA,NA
TETDECE1CRNe,-0.3443527716566856,0,19.554253251032275,9.53670213404123,Fatty acid oxidation,Transport of Tetradecenoyl Carnitine into Extra Cellular Space,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
TIGCRNe,0.43495269797499303,0,150.9941135522116,383.4535796270371,Fatty acid oxidation,Transport of Tiglyl Carnitine into the Extra Cellular Fluid,NA,NA,PMID: 20157782
4OHPROIMINOtc,0.8401067835791439,0,1.4836145691044293,17.073952816361086,"Transport, extracellular",Transport of L-Oh-Proline by the Apical Imino Amino Acid Transporters in Kidney And Intestine,54716.1 and 57393.1,NA,"PMID: 19657969, PMID: 15632147, PMID: 18195088, PMID: 18400692, PMID:19184091"
ALAATB0tc,0.7628856753806731,0,5.2908459773385195,39.336116023651186,"Transport, extracellular",Transport of L-Alanine by Atb0 Transporter,11254.1,NA,PMID:18195088
ALAyLATthc,-0.9577952419402379,0,14.597520237629116,0.3146829641342163,"Transport, extracellular",Transport of Alanine by Y+Lat1 Or Y+Lat2 with Symporter of H,(6520.1 and 9057.1) or (9056.1 and 6520.1),NA,"PMID: 11546643, PMID:18195088"
BALABETAtc,0.537705003013298,0,3.8485093573582594,12.801073192499892,"Transport, extracellular",Transport of Beta Alanine by Beta Transport System,6533.1,NA,"PMID: 19074966, PMID: 2206910, PMID: 1324004, PMID: 16956961, PMID: 15166008, PMID: 18195088"
CYSATB0tc,0.4068101729201079,0,2.218485580675428,5.26136481256686,"Transport, extracellular",Transport of L-Cysteine by Atb0 Transporter,11254.1,NA,PMID:18195088
CYSSNAT5tc,0.9860929391582678,0,-164.04866258378766,-1.1487049203872681,"Transport, extracellular",Transport of L-Cysteine with Symport of Sodium And Antiport of Proton by Snat5 Transporter,92745.1,NA,"PMID: 12845534, PMCID: PMC1665133, PMID:18195088"
CYSTALArBATtc,0.4484970308389137,0,87.57358313740176,230.00796414098738,"Transport, extracellular","Transport of L-Cystine in Exchange of L-Alanine by B0, +At Transporter",11136.1 and 6519.1,NA,"PMID: 10958334, PMID: 19184091, PMID: 18195088, PMID: 11546643"
CYSTLEUrBATtc,-0.7732717166341816,0,132.74952931398602,16.97318725418409,"Transport, extracellular","Transport of L-Cystine in Exchange of L-Leucine by B0, +At Transporter",11136.1 and 6519.1,NA,"PMID: 10958334, PMID: 19184091, PMID: 18195088, PMID: 11546643"
GLNATB0tc,0.9441516682030184,0,1.3783718690726907,47.982882969596794,"Transport, extracellular",Transport of L-Glutamine by Atb0 Transporter,11254.1,NA,PMID:18195088
GLNyLATthc,-0.987683553030785,0,10.455306284460425,0.06478507366180421,"Transport, extracellular",Transport of Glutamine by Y+Lat1 Or Y+Lat2 with Symporter of H,(6520.1 and 9057.1) or (9056.1 and 6520.1),NA,"PMID: 11546643, PMID:18195088"
GLYGLYCNc,0.7799667670774858,0,15.552797103582229,125.81491264651008,"Transport, extracellular",Hydrolysis of Glycylycine for Uptake,84735.1 or 55748.1,NA,"PMID: 6993048, PMCID: PMC1412501, PMID: 4919261, PMID: 20178671, PMID: 12473676"
GLYGLYPEPT1tc,0.7799667670774858,0,15.552797103582229,125.81491264651008,"Transport, extracellular",Transport of Glycyl-Glycine by the Apical Pept1 Amino Acid Transporters,6564.1,NA,"PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047"
GLYPHEPEPT1tc,-0.33345816351323043,0,93.01217858488708,46.49302844737573,"Transport, extracellular",Transport of Glycylphenylalanine by the Apical Pept1 Amino Acid Transporters,6564.1,NA,"PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047"
GLYPROPEPT1tc,-1,0,10.369847357654573,0,"Transport, extracellular",Transport of Glycylproline by the Apical Pept1 Amino Acid Transporters,6564.1,NA,"PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047"
GLYSNAT5tc,0.706295045427741,0,-74.91605650885552,-12.895317859960347,"Transport, extracellular",Transport of Glycine with Symport of Sodium And Antiport of Proton by Snat5 Transporter,92745.1,NA,"PMID: 12845534, PMCID: PMC1665133, PMID:18195088"
HISSNAT5tc,0.9997188235890638,0,-23.530418636640768,-0.0033085644751787184,"Transport, extracellular",Transport of L-Histidine with Symport of Sodium And Antiport of Proton by Snat5 Transporter,92745.1,NA,"PMID: 12845534, PMCID: PMC1665133, PMID:18195088"
HISyLATtc,0.9356280910457406,0,2.3492755283002045,70.64143009049799,"Transport, extracellular",Transport of L-Histidine by Y+Lat1 Or Y+Lat2 Transporters,(6520.1 and 9057.1) or (9056.1 and 6520.1),NA,"PMID: 11546643, PMID:18195088"
HISyLATthc,-0.9702455695623738,0,158.56064455841295,2.394565297617391,"Transport, extracellular",Transport of Histidine by Y+Lat1 Or Y+Lat2 with Symporter of H,(6520.1 and 9057.1) or (9056.1 and 6520.1),NA,"PMID: 11546643, PMID:18195088"
LEUGLYPEPT1tc,0.48378701247885275,0,23.677182287678978,68.0569772939182,"Transport, extracellular",Transport of Leucylglycine by the Apical Pept1 Amino Acid Transporters,6564.1,NA,"PMID: 7858848, PMID: 14965252, PMID: 14977407, PMID: 10330047"
LEUyLAThtc,-0.9946231663849714,0,65.5088834561035,0.17658993066251277,"Transport, extracellular",Transport of Leucine by Y+Lat1 Or Y+Lat2 with Symporter of H,(6520.1 and 9057.1) or (9056.1 and 6520.1),NA,"PMID: 11546643, PMID:18195088"
